,STT,Comp_code,Time,Total Assets,Total Debt,EPS,BVPS,ROA,ROE,DY,Price,DIV,Market Cap,DAR,SIZE
3214,4168,600635,12/31/2023,22835.0,13098.0,-0.02,2.82,-0.0009,-0.0806,0.0117,2.988820076,0.035,7915,0.573593168,8.976514972
3215,4169,600635,9/30/2023,22958.0,13130.0,-0.06,2.84,0.0138,0.1063,0.0,3.236238956,0.0,8561,0.57191393,9.054972285
3216,4170,600635,6/30/2023,23889.0,13868.0,0.07,2.91,0.0167,0.1248,0.0,3.247340441,0.0,8663,0.58051823,9.066816362
3217,4171,600635,3/31/2023,25049.0,15179.0,0.09,2.87,-0.0032,-0.0792,0.0,2.982451677,0.0,7860,0.605972294,8.969541885
3218,4172,600635,12/31/2022,23583.0,14006.0,-0.06,2.79,0.0011,0,0.0103,2.903966188,0.03,7707,0.593902387,8.949884286
3219,4173,600635,9/30/2022,24042.0,14264.0,0.0,2.85,0.0082,0.0839,0.0,2.913776875,0.0,7803,0.593295067,8.962263554
3220,4174,600635,6/30/2022,24222.0,14431.0,0.06,2.85,0.0172,-0.1083,0.0,3.187413216,0.0,8661,0.595780695,9.066585468
3221,4175,600635,3/31/2022,23956.0,14216.0,-0.11,2.84,-0.0048,0.0289,0.0,3.409566402,0.0,9205,0.593421272,9.127502094
3222,4176,600635,12/31/2021,24075.0,14059.0,0.03,2.95,0.005,0.007,0.0137,3.631719351,0.05,9911,0.583966771,9.20140053
3223,4177,600635,9/30/2021,23715.0,13823.0,0.0,2.91,0.0078,0.0866,0.0,3.853872299,0.0,10827,0.582880034,9.289798293
3224,4178,600635,6/30/2021,24957.0,15103.0,0.07,2.9,0.0187,0.0373,0.0,3.383566141,0.0,9549,0.605160877,9.164191716
3225,4179,600635,3/31/2021,24057.0,14357.0,0.01,2.84,-0.0103,0.1201,0.0,3.735229015,0.0,10717,0.596790955,9.279586545
3226,4180,600635,12/31/2020,23622.0,13746.0,0.11,2.93,0.0139,-0.0099,0.014,3.972839117,0.055,11020,0.581915164,9.307467083
3227,4181,600635,9/30/2020,22562.0,13028.0,-0.02,2.8,0.0128,0.0822,0.0,4.105900764,0.0,11386,0.577431079,9.34013981
3228,4182,600635,6/30/2020,22479.0,13058.0,0.05,2.77,0.0103,0.0578,0.0,4.262482643,0.0,12231,0.580897727,9.411728991
3229,4183,600635,3/31/2020,22346.0,13032.0,0.04,2.74,-0.0053,0.0823,0.0,3.736713409,0.0,10962,0.583191623,9.302190026
3230,4203,600637,9/30/2024,43431.0,8772.0,0.09,8.88,0.0095,0.0358,0.0,6.909999847,0.0,25248,0.201975547,10.13650222
3231,4204,600637,6/30/2024,44449.0,10111.0,0.09,8.78,0.0065,0.0118,0.0,5.896989822,0.0,20440,0.227474184,9.925249044
3232,4205,600637,3/31/2024,44365.0,9737.0,0.04,8.86,-0.0027,-0.0213,0.0,6.983277321,0.0,24206,0.219474811,10.09435582
3233,4206,600637,12/31/2023,44140.0,9608.0,-0.05,8.82,0.0144,0.034,0.0247,7.293645382,0.18,25281,0.217671047,10.1378084
3234,4207,600637,9/30/2023,43941.0,9524.0,0.08,8.86,0.0128,0.0308,0.0,7.206354141,0.0,24979,0.216745181,10.12579075
3235,4208,600637,6/30/2023,44368.0,9685.0,0.08,8.76,0.01,0.0284,0.0,7.476015568,0.0,26290,0.218287955,10.17694392
3236,4209,600637,3/31/2023,44127.0,9213.0,0.08,8.83,-0.0158,-0.0118,0.0,7.456943989,0.0,27366,0.208783738,10.21705665
3237,4210,600637,12/31/2022,43400.0,8952.0,-0.04,8.69,-0.0004,0.0033,0.0213,6.341263294,0.135,22357,0.206267281,10.01489475
3238,4211,600637,9/30/2022,42985.0,8425.0,0.0,8.74,-0.0036,0.0093,0.0,5.816797733,0.0,20575,0.195998604,9.931832026
3239,4212,600637,6/30/2022,43405.0,8726.0,0.03,8.74,0.002,0.0146,0.0,6.546534538,0.0,24038,0.201036747,10.08739119
3240,4213,600637,3/31/2022,43400.0,7868.0,0.05,8.98,-0.0189,0.1096,0.0,7.105050564,0.0,26156,0.181290323,10.17183389
3241,4214,600637,12/31/2021,43681.0,8249.0,0.25,8.94,0.0036,0.0198,0.0312,7.938245296,0.27,31770,0.188846409,10.36627773
3242,4215,600637,9/30/2021,43309.0,8882.0,0.05,8.66,0.0195,0.0665,0.0,7.196609974,0.0,26530,0.205084394,10.18603145
3243,4216,600637,6/30/2021,43113.0,8879.0,0.16,8.54,0.0057,0.0279,0.0,7.507913589,0.0,27679,0.205947162,10.22842928
3244,4217,600637,3/31/2021,44287.0,9526.0,0.08,8.72,0.0057,0.0378,0.0,8.431411743,0.0,32813,0.215096981,10.39858006
3245,4218,600637,12/31/2020,44059.0,9149.0,0.09,8.66,0.0113,0.0344,0.0341,7.828535557,0.27,30526,0.207653374,10.32633406
3246,4219,600637,9/30/2020,45515.0,10826.0,0.09,8.57,0.0312,0.0805,0.0,8.688521385,0.0,33087,0.237855652,10.40689573
3247,4220,600637,6/30/2020,45371.0,10940.0,0.21,8.49,0.0099,0.0282,0.0,8.256959915,0.0,32950,0.241123184,10.40274654
3248,4221,600637,3/31/2020,44463.0,10037.0,0.08,8.54,-0.0198,0.0966,0.0,7.704192638,0.0,29704,0.225738254,10.299037
3249,4222,600638,9/30/2024,19933.0,15165.0,0.05,6.64,0.0039,0.0171,0.0,4.769999981,0.0,3468,0.760798676,8.151333338
3250,4223,600638,6/30/2024,20473.0,15750.0,0.03,6.61,0.0038,0.0006,0.0,3.741850615,0.0,2539,0.769305915,7.839525582
3251,4224,600638,3/31/2024,19623.0,14910.0,0.01,6.58,0.0038,-0.0092,0.0,4.357221127,0.0,2956,0.759822657,7.991592282
3252,4225,600638,12/31/2023,20340.0,15695.0,-0.03,6.58,0.003,0.011,0.0055,5.131397247,0.028,3481,0.771632252,8.155074888
3253,4226,600638,9/30/2023,20767.0,16116.0,0.01,6.6,0.0115,0.087,0.0,6.024677277,0.0,4088,0.776038908,8.315811132
3254,4227,600638,6/30/2023,21858.0,17203.0,0.1,6.61,0.0002,0.007,0.0,5.175599098,0.0,3562,0.787034495,8.178077464
3255,4228,600638,3/31/2023,24005.0,19386.0,0.01,6.51,0.0008,-0.0122,0.0,5.659576893,0.0,3845,0.807581754,8.254528882
3256,4229,600638,12/31/2022,24532.0,19946.0,-0.03,6.51,0.0054,0.0148,0.0047,5.580560684,0.026,3805,0.813060492,8.24407127
3257,4230,600638,9/30/2022,23780.0,19183.0,0.02,6.54,0.0005,0.0499,0.0,5.155845165,0.0,3542,0.806686291,8.172446818
3258,4231,600638,6/30/2022,23044.0,18431.0,0.08,6.57,0.0038,0.0045,0.0,5.448644638,0.0,3771,0.79981774,8.235095497
3259,4232,600638,3/31/2022,21409.0,16892.0,0.01,6.49,-0.0067,0.023,0.0,6.045353889,0.0,4283,0.789013966,8.362408978
3260,4233,600638,12/31/2021,21441.0,16918.0,0.05,6.48,0.0075,0.0016,0.0089,5.605157852,0.05,3859,0.789049018,8.258163362
3261,4234,600638,9/30/2021,21906.0,17409.0,0.0,6.43,0.0026,0.0717,0.0,4.988883972,0.0,3495,0.794713777,8.159088655
3262,4235,600638,6/30/2021,22062.0,17456.0,0.07,6.55,0.0045,0.032,0.0,5.262355328,0.0,3683,0.79122473,8.211482916
3263,4236,600638,3/31/2021,21988.0,17494.0,0.05,6.38,0.0082,0.1966,0.0,5.386738777,0.0,3811,0.79561579,8.245646901
3264,4237,600638,12/31/2020,20093.0,15585.0,0.28,6.4,-0.0001,0.0066,0.0179,6.927173615,0.12,4727,0.775643259,8.461046031
3265,4238,600638,9/30/2020,18649.0,14297.0,0.01,6.14,0.0026,0.0447,0.0,6.037356377,0.0,4364,0.766636281,8.381144347
3266,4239,600638,6/30/2020,16570.0,12225.0,0.07,6.13,0.0058,0.0393,0.0,5.520689487,0.0,4108,0.737779119,8.320691571
3267,4240,600638,3/31/2020,14921.0,10642.0,0.04,6.04,-0.0102,-0.5346,0.0,5.004022121,0.0,3542,0.713222974,8.172446818
3268,4241,600639,9/30/2024,46264.0,27923.0,0.06,12.56,0.0102,0.019,0.0,11.14000034,0.0,11928,0.603557842,9.386643856
3269,4242,600639,6/30/2024,45403.0,27453.0,0.09,12.21,0.0241,0.052,0.0,9.634930611,0.0,10437,0.604651675,9.253112464
3270,4243,600639,3/31/2024,44367.0,25808.0,0.2,12.74,0.0226,0.0486,0.0,10.97495079,0.0,11677,0.581693601,9.365376374
3271,4244,600639,12/31/2023,39781.0,22803.0,0.18,12.57,0.0162,0.0238,0.0597,9.54056263,0.57,10163,0.573213343,9.226508953
3272,4245,600639,9/30/2023,37794.0,20940.0,0.1,12.47,0.0163,0.0309,0.0,11.43735123,0.0,12072,0.554056199,9.398644
3273,4246,600639,6/30/2023,37431.0,20667.0,0.12,12.38,0.1353,0.3358,0.0,11.06359291,0.0,12468,0.55213593,9.430920641
3274,4247,600639,3/31/2023,35771.0,18582.0,1.22,12.75,0.0518,0.1398,0.0,10.76457691,0.0,11917,0.51947108,9.385721231
3275,4248,600639,12/31/2022,34548.0,19291.0,0.46,11.41,0.0133,0.0272,0.0497,10.05781174,0.5,11144,0.55838254,9.318656515
3276,4249,600639,9/30/2022,35069.0,20483.0,0.09,10.82,0.005,0.0138,0.0,9.532268524,0.0,10770,0.584077105,9.28451977
3277,4250,600639,6/30/2022,32101.0,19603.0,0.05,11.0,0.096,0.28,0.0,11.91817856,0.0,13416,0.610666334,9.504203304
3278,4251,600639,3/31/2022,32895.0,19849.0,0.81,11.48,0.1117,0.3336,0.0,13.11086655,0.0,14285,0.603404773,9.566965315
3279,4252,600639,12/31/2021,33268.0,20755.0,0.91,10.99,0.0219,0.0531,0.045,11.03889751,0.5,12424,0.623872791,9.427385365
3280,4253,600639,9/30/2021,30529.0,18983.0,0.14,10.12,0.0332,0.1123,0.0,10.15961552,0.0,11395,0.621802221,9.340929942
3281,4254,600639,6/30/2021,29468.0,18587.0,0.29,9.51,0.0164,0.0435,0.0,11.609869,0.0,13319,0.630752002,9.496946866
3282,4255,600639,3/31/2021,29121.0,18300.0,0.11,9.45,0.0423,0.1557,0.0,10.23748302,0.0,12028,0.628412486,9.394992544
3283,4256,600639,12/31/2020,30030.0,19049.0,0.38,9.59,0.0165,0.0535,0.0284,10.5784483,0.3,12174,0.634332334,9.407057809
3284,4257,600639,9/30/2020,29814.0,19308.0,0.13,9.16,0.0149,0.0396,0.0,10.64664173,0.0,12452,0.647615214,9.429636532
3285,4258,600639,6/30/2020,27806.0,17597.0,0.09,8.89,0.0635,0.1718,0.0,12.88820648,0.0,15406,0.632849025,9.642512323
3286,4259,600639,3/31/2020,24271.0,13861.0,0.39,9.07,0.0652,0.1987,0.0,10.026021,0.0,11992,0.571093074,9.39199504
3287,4260,600640,9/30/2024,5315.0,852.68,0.0,4.99,-0.0089,0.0067,0.0,10.85000038,0.0,9421,0.160428975,9.150696519
3288,4261,600640,6/30/2024,5354.0,896.34,0.01,4.99,-0.0053,0.0051,0.0,10.34786415,0.0,8235,0.167415017,9.016148643
3289,4262,600640,3/31/2024,5339.0,888.08,0.01,4.98,-0.0078,-0.0212,0.0,13.47721672,0.0,10726,0.166338266,9.28042598
3290,4263,600640,12/31/2023,5430.0,985.29,-0.03,4.97,-0.0065,-0.0111,0.0002,11.46763229,0.002,9127,0.181453039,9.118992333
3291,4264,600640,9/30/2023,5411.0,937.81,-0.02,5.01,-0.0023,0.0215,0.0,10.30787277,0.0,8204,0.173315468,9.012377119
3292,4265,600640,6/30/2023,5419.0,934.02,0.03,5.03,-0.0198,0.0225,0.0,12.00752163,0.0,9556,0.172360214,9.164924508
3293,4266,600640,3/31/2023,5474.0,1015.0,0.03,5.0,-0.048,-0.0919,0.0,12.74736786,0.0,10623,0.185421995,9.270776741
3294,4267,600640,12/31/2022,5482.0,1047.0,-0.13,4.97,-0.0347,-0.0687,0.0,9.648007393,0.0,7678,0.19098869,8.946114376
3295,4268,600640,9/30/2022,5450.0,911.09,-0.1,5.1,-0.0158,-0.0128,0.0,8.498245239,0.0,6724,0.167172477,8.813438495
3296,4269,600640,6/30/2022,5709.0,1092.0,-0.01,5.19,-0.0048,-0.0084,0.0,10.57781601,0.0,8347,0.191276931,9.029657472
3297,4270,600640,3/31/2022,5749.0,1122.0,-0.01,5.2,-0.0685,-0.1321,0.0,11.00772762,0.0,8872,0.195164376,9.090655529
3298,4271,600640,12/31/2021,5989.0,1352.0,-0.2,5.21,-0.041,-0.0703,0.0,14.72695923,0.0,12134,0.225747203,9.403766709
3299,4272,600640,9/30/2021,5765.0,975.39,-0.11,5.41,-0.0522,-0.0803,0.0,10.09791565,0.0,8188,0.169191674,9.010424947
3300,4273,600640,6/30/2021,6021.0,1146.0,-0.13,5.51,-0.004,-0.012,0.0,12.35339642,0.0,9700,0.190333832,9.179881164
3301,4274,600640,3/31/2021,6330.0,1353.0,-0.02,5.65,0.0213,0.1401,0.0,10.18455601,0.0,8920,0.213744076,9.096051226
3302,4275,600640,12/31/2020,6615.0,1623.0,0.21,5.66,-0.0359,-0.0574,0.0003,12.14350891,0.004,9747,0.245351474,9.184714824
3303,4276,600640,9/30/2020,6488.0,1636.0,-0.09,5.46,-0.0267,-0.0237,0.0,15.82154274,0.0,12461,0.25215783,9.430359046
3304,4277,600640,6/30/2020,6611.0,1696.0,-0.04,5.54,-0.0297,-0.0465,0.0,19.93668556,0.0,15874,0.256542127,9.67243783
3305,4278,600640,3/31/2020,6620.0,1633.0,-0.07,5.63,0.0139,0.0449,0.0,16.81659698,0.0,13137,0.246676737,9.483187955
3306,4279,600641,9/30/2024,10383.0,1514.0,0.04,9.14,-0.0187,-0.0471,0.0,11.64999962,0.0,11680,0.145815275,9.365633256
3307,4280,600641,6/30/2024,10306.0,1477.0,-0.08,9.07,-0.0031,-0.0065,0.0,11.69065666,0.0,10871,0.143314574,9.293853972
3308,4281,600641,3/31/2024,10674.0,1563.0,0.01,9.21,-0.0116,-0.0107,0.0,12.97414207,0.0,12135,0.146430579,9.403849118
3309,4282,600641,12/31/2023,10586.0,1779.0,-0.01,8.99,0.0069,0.0079,0.0029,17.17282867,0.05,16063,0.168052144,9.68427377
3310,4283,600641,9/30/2023,10101.0,1581.0,0.05,9.07,0.0056,0.0096,0.0,15.67045498,0.0,14657,0.156519157,9.592673316
3311,4284,600641,6/30/2023,10344.0,1887.0,0.04,8.99,-0.0006,0.0332,0.0,18.53726959,0.0,17766,0.182424594,9.785041797
3312,4285,600641,3/31/2023,9865.0,1421.0,0.09,9.01,0.077,0.1689,0.0,18.5076561,0.0,17561,0.144044602,9.773435813
3313,4286,600641,12/31/2022,9762.0,1377.0,0.37,8.93,-0.0037,0.0092,0.0078,17.50083923,0.137,16500,0.14105716,9.71111566
3314,4287,600641,9/30/2022,9757.0,1843.0,0.03,8.4,-0.0087,0.0008,0.0,20.00801086,0.0,18064,0.188890028,9.801676286
3315,4288,600641,6/30/2022,9653.0,1798.0,0.0,8.33,0.0014,0.012,0.0,19.09181595,0.0,18147,0.186263338,9.806260537
3316,4289,600641,3/31/2022,9646.0,1951.0,0.03,8.24,0.011,0.0404,0.0,20.97452354,0.0,19487,0.202260004,9.877502856
3317,4290,600641,12/31/2021,9167.0,1536.0,0.08,8.18,-0.0092,0.0126,0.0037,32.4570694,0.122,30297,0.167557543,10.31880398
3318,4291,600641,9/30/2021,7835.0,723.7,0.03,7.8,0.0119,0.0467,0.0,24.85760689,0.0,24496,0.092367581,10.10626512
3319,4292,600641,6/30/2021,7653.0,777.4,0.09,7.54,0.0573,0.118,0.0,17.63475418,0.0,16610,0.101581079,9.717760203
3320,4293,600641,3/31/2021,7696.0,801.29,0.22,7.56,0.0171,0.0432,0.0,12.70911598,0.0,11847,0.104117723,9.37982995
3321,4294,600641,12/31/2020,7715.0,1043.0,0.1,7.32,0.0058,0.0266,0.0053,18.62963295,0.105,18367,0.135191186,9.818310855
3322,4295,600641,9/30/2020,7396.0,896.37,0.05,7.13,0.0345,0.0642,0.0,17.59573936,0.0,16113,0.121196593,9.687381679
3323,4296,600641,6/30/2020,7024.0,567.53,0.11,7.09,0.034,0.0494,0.0,17.76805305,0.0,17833,0.08079869,9.788805952
3324,4297,600641,3/31/2020,7040.0,685.43,0.09,6.97,-0.0045,-0.0035,0.0,15.12641716,0.0,13941,0.097362216,9.542589418
3325,4298,600642,9/30/2024,99247.0,53826.0,0.22,7.13,0.0241,0.1093,0.0,8.020000458,0.0,41769,0.542343849,10.63990972
3326,4299,600642,6/30/2024,95400.0,52562.0,0.21,6.86,0.0333,0.1292,0.0,8.829999924,0.0,43190,0.550964361,10.67336427
3327,4300,600642,3/31/2024,95982.0,52268.0,0.24,7.34,0.0297,0.1189,0.0,7.553292274,0.0,38690,0.544560438,10.56333645
3328,4301,600642,12/31/2023,94209.0,52907.0,0.2,6.88,0.0318,0.093,0.0652,6.130485058,0.4,31402,0.56159178,10.35462686
3329,4302,600642,9/30/2023,91042.0,50803.0,0.13,6.72,0.0297,0.1309,0.0,6.063641548,0.0,31155,0.558017179,10.34673002
3330,4303,600642,6/30/2023,90529.0,51116.0,0.23,6.55,0.0212,0.0777,0.0,6.68432951,0.0,34295,0.564636746,10.44275485
3331,4304,600642,3/31/2023,91048.0,52120.0,0.15,6.45,0.0019,-0.0193,0.0,5.48741436,0.0,28751,0.572445304,10.26642783
3332,4305,600642,12/31/2022,89900.0,51739.0,-0.01,6.29,0.0155,0.0322,0.0313,5.114754677,0.16,26936,0.575517241,10.20121896
3333,4306,600642,9/30/2022,87710.0,49309.0,0.07,6.38,0.0196,0.0669,0.0,5.394249439,0.0,28274,0.562182191,10.24969793
3334,4307,600642,6/30/2022,88550.0,50208.0,0.12,6.23,0.0207,0.0292,0.0,5.156851768,0.0,27883,0.567001694,10.23577246
3335,4308,600642,3/31/2022,87458.0,48767.0,0.04,6.29,0.0024,-0.0817,0.0,5.409284592,0.0,29482,0.557604793,10.29153519
3336,4309,600642,12/31/2021,89531.0,51103.0,-0.16,6.26,0.0003,0.0701,0.0301,6.626373768,0.2,35855,0.570785538,10.48723831
3337,4310,600642,9/30/2021,84240.0,44873.0,0.16,6.5,0.0184,0.078,0.0,6.779637814,0.0,38530,0.532680437,10.55919244
3338,4311,600642,6/30/2021,82663.0,43963.0,0.13,6.32,0.0242,0.1027,0.0,5.387571812,0.0,30160,0.531834073,10.31427182
3339,4312,600642,3/31/2021,81396.0,41431.0,0.18,6.46,0.0302,0.0708,0.0,4.965860844,0.0,30455,0.509005357,10.32400546
3340,4313,600642,12/31/2020,76298.0,37363.0,0.09,6.28,0.0269,0.1005,0.0623,4.518331051,0.28,25641,0.489698288,10.15194791
3341,4314,600642,9/30/2020,73957.0,35475.0,0.16,6.2,0.0232,0.0874,0.0,4.95725441,0.0,27016,0.479670619,10.20418456
3342,4315,600642,6/30/2020,69664.0,32156.0,0.14,6.04,0.0249,0.0607,0.0,4.967116833,0.0,29030,0.461587046,10.27608506
3343,4316,600642,3/31/2020,67029.0,29043.0,0.09,6.11,0.0238,0.0858,0.0,4.353482723,0.0,25936,0.433290068,10.16338724
3344,4317,600643,9/30/2024,23680.0,11126.0,0.02,7.88,0.0139,0.0303,0.0,5.639999866,0.0,9895,0.469847973,9.199784858
3345,4318,600643,6/30/2024,24157.0,11628.0,0.06,7.85,0.0209,0.037,0.0,3.749839544,0.0,6070,0.481351161,8.711113884
3346,4319,600643,3/31/2024,24855.0,12338.0,0.07,7.77,0.0105,-0.1192,0.0,4.376470566,0.0,7094,0.496399115,8.867004635
3347,4320,600643,12/31/2023,24633.0,12221.0,-0.23,7.71,0.0153,0.0239,0.0039,5.072727203,0.02,8222,0.496123087,9.014568767
3348,4321,600643,9/30/2023,25459.0,12670.0,0.05,7.93,0.0307,0.0587,0.0,5.331336975,0.0,8641,0.497662909,9.064273596
3349,4322,600643,6/30/2023,25846.0,13133.0,0.12,7.89,0.0182,0.0676,0.0,4.933475971,0.0,8061,0.508125048,8.994792897
3350,4323,600643,3/31/2023,25826.0,13147.0,0.13,7.86,-0.007,-0.0579,0.0,5.335151672,0.0,8657,0.509060637,9.066123521
3351,4324,600643,12/31/2022,26535.0,14068.0,-0.11,7.73,0.014,0.0334,0.0167,5.393780231,0.09,8899,0.530167703,9.09369419
3352,4325,600643,9/30/2022,26856.0,13988.0,0.07,7.88,0.0461,0.0827,0.0,5.198353291,0.0,8561,0.520851951,9.054972285
3353,4326,600643,6/30/2022,27335.0,14740.0,0.16,7.81,0.0467,0.095,0.0,5.794404984,0.0,9560,0.539235412,9.165343006
3354,4327,600643,3/31/2022,27047.0,14362.0,0.18,7.86,0.0204,-0.0013,0.0,6.222439289,0.0,10624,0.53100159,9.270870872
3355,4328,600643,12/31/2021,27050.0,14662.0,0.0,7.68,0.0419,0.0909,0.0345,6.326146603,0.22,10898,0.542033272,9.296334565
3356,4329,600643,9/30/2021,27389.0,14995.0,0.17,7.68,0.0463,0.1829,0.0,6.656124592,0.0,11285,0.547482566,9.331229689
3357,4330,600643,6/30/2021,27074.0,14959.0,0.34,7.51,0.0512,0.1104,0.0,6.57127285,0.0,11253,0.552522716,9.328390039
3358,4331,600643,3/31/2021,26897.0,14912.0,0.2,7.43,0.0446,0.1129,0.0,6.531498909,0.0,11564,0.554411273,9.355652103
3359,4332,600643,12/31/2020,27074.0,15351.0,0.2,7.22,0.0437,0.1311,0.0381,6.776770592,0.26,12197,0.567001551,9.408945299
3360,4333,600643,9/30/2020,27064.0,15661.0,0.23,7.03,0.0647,0.1338,0.0,7.657932758,0.0,13446,0.578665386,9.506436943
3361,4334,600643,6/30/2020,27180.0,16142.0,0.23,6.8,0.0392,0.1055,0.0,7.085631371,0.0,12894,0.593892568,9.464517366
3362,4335,600643,3/31/2020,27444.0,16371.0,0.18,6.82,0.0053,0.112,0.0,6.949942589,0.0,12894,0.59652383,9.464517366
3363,4336,600644,9/30/2024,4258.0,2125.0,0.11,3.51,0.005,0.0316,0.0,5.849999905,0.0,3392,0.499060592,8.129174997
3364,4337,600644,6/30/2024,4213.0,2145.0,0.03,3.4,-0.0009,-0.0084,0.0,6.489999771,0.0,3494,0.509138381,8.158802491
3365,4338,600644,3/31/2024,4124.0,2073.0,-0.01,3.37,-0.0254,-0.0952,0.0,5.989999771,0.0,3225,0.502667313,8.078688229
3366,4339,600644,12/31/2023,4139.0,2087.0,-0.09,3.37,0.0354,0.1146,0.0,6.960000038,0.0,3747,0.504228074,8.228710799
3367,4340,600644,9/30/2023,4187.0,2086.0,0.11,3.46,0.0132,0.0512,0.0,6.630000114,0.0,3570,0.498208741,8.180320875
3368,4341,600644,6/30/2023,4153.0,2110.0,0.04,3.35,-0.0042,-0.0198,0.0,7.590000153,0.0,4043,0.508066458,8.30474227
3369,4342,600644,3/31/2023,4136.0,2119.0,-0.02,3.31,-0.046,-0.0653,0.0,7.079999924,0.0,3812,0.512330754,8.245909265
3370,4343,600644,12/31/2022,4066.0,2041.0,-0.08,3.33,0.0204,0.0553,0.0,7.789999962,0.0,4194,0.501967536,8.341410211
3371,4344,600644,9/30/2022,4065.0,2006.0,0.05,3.4,0.0389,0.1216,0.0,6.559999943,0.0,3537,0.493480935,8.171034189
3372,4345,600644,6/30/2022,4009.0,1977.0,0.11,3.35,0.0234,0.0617,0.0,6.079999924,0.0,3284,0.493140434,8.096817471
3373,4346,600644,3/31/2022,4122.0,2150.0,0.05,3.24,-0.0321,-0.1144,0.0,6.03000021,0.0,3306,0.52159146,8.103494278
3374,4347,600644,12/31/2021,3999.0,2058.0,-0.1,3.19,0.0618,0.188,0.0,7.690000057,0.0,4237,0.514628657,8.351610751
3375,4348,600644,9/30/2021,3979.0,1992.0,0.16,3.28,0.0379,0.1047,0.0,7.429999828,0.0,4399,0.500628299,8.389132521
3376,4349,600644,6/30/2021,3869.0,1958.0,0.09,3.11,0.0261,0.0805,0.0,5.710000038,0.0,3042,0.506073921,8.020270473
3377,4350,600644,3/31/2021,3881.0,2020.0,0.07,3.03,-0.0156,-0.1516,0.0,5.599999905,0.0,3123,0.520484411,8.046549357
3378,4351,600644,12/31/2020,3999.0,2177.0,-0.13,2.95,0.0595,0.1747,0.0,6.059999943,0.0,3209,0.544386097,8.073714641
3379,4352,600644,9/30/2020,3994.0,2102.0,0.14,3.09,0.0394,0.1327,0.0,5.179999828,0.0,2773,0.526289434,7.927685046
3380,4353,600644,6/30/2020,3955.0,2142.0,0.11,2.94,0.0191,0.098,0.0,4.96999979,0.0,2692,0.54159292,7.898039691
3381,4354,600644,3/31/2020,3749.0,2001.0,0.08,2.83,-0.0157,-0.1655,0.0,4.840000153,0.0,2590,0.533742331,7.859413155
3382,4374,600648,9/30/2024,45415.0,32493.0,0.29,11.02,0.0126,0.0324,0.0,10.07999992,0.0,11416,0.715468458,9.342771159
3383,4375,600648,6/30/2024,44059.0,30969.0,0.1,11.17,0.0119,0.0131,0.0,8.449999809,0.0,9353,0.702898386,9.143452426
3384,4376,600648,3/31/2024,44055.0,31166.0,0.03,11.08,0.0213,0.0979,0.0,8.802877426,0.0,9656,0.707433889,9.175334763
3385,4377,600648,12/31/2023,44643.0,31797.0,0.27,11.05,0.011,0.033,0.0436,9.40372467,0.41,10124,0.712250521,9.222664122
3386,4378,600648,9/30/2023,42374.0,29827.0,0.09,10.79,0.0432,0.159,0.0,11.33978653,0.0,12181,0.703898617,9.40763264
3387,4379,600648,6/30/2023,40557.0,28123.0,0.41,10.69,0.0118,0.0113,0.0,10.35773087,0.0,11791,0.693419138,9.375091808
3388,4380,600648,3/31/2023,40404.0,28073.0,0.03,10.59,0.0402,0.1434,0.0,11.43241501,0.0,12849,0.694807445,9.461021266
3389,4381,600648,12/31/2022,41690.0,29394.0,0.38,10.56,-0.01,0.0392,0.0298,11.07109833,0.33,12401,0.705061166,9.425532394
3390,4382,600648,9/30/2022,40448.0,28594.0,0.1,10.19,0.0139,-0.0355,0.0,10.76536942,0.0,12122,0.706932358,9.402777263
3391,4383,600648,6/30/2022,41157.0,29430.0,-0.1,10.08,0.0589,0.2633,0.0,12.55342197,0.0,13948,0.715066696,9.543091408
3392,4384,600648,3/31/2022,42999.0,30207.0,0.71,11.01,0.0395,0.1282,0.0,11.76942158,0.0,14013,0.702504709,9.547740749
3393,4385,600648,12/31/2021,43109.0,31141.0,0.35,10.3,0.0135,0.0431,0.0714,11.51603508,0.825,13516,0.722378158,9.511629448
3394,4386,600648,9/30/2021,40305.0,28742.0,0.1,9.94,0.0187,0.0394,0.0,11.42865849,0.0,13387,0.713112517,9.502039366
3395,4387,600648,6/30/2021,40430.0,28989.0,0.1,9.83,0.0327,0.1177,0.0,12.86137486,0.0,15067,0.717017067,9.620262201
3396,4388,600648,3/31/2021,37924.0,26329.0,0.29,9.93,0.0238,0.1018,0.0,11.99935341,0.0,14512,0.694256935,9.582731172
3397,4389,600648,12/31/2020,39296.0,28060.0,0.26,9.65,0.0197,0.0288,0.0166,11.97349262,0.2,14264,0.71406759,9.56549416
3398,4390,600648,9/30/2020,35163.0,24109.0,0.06,9.44,0.0329,0.1069,0.0,12.14589596,0.0,14329,0.685635469,9.570040735
3399,4391,600648,6/30/2020,33073.0,22101.0,0.24,9.39,0.0222,0.0415,0.0,11.92557335,0.0,14486,0.668249025,9.580937945
3400,4392,600648,3/31/2020,33663.0,22686.0,0.09,9.37,0.0214,0.0497,0.0,12.32479191,0.0,15019,0.673914981,9.617071345
3401,4393,600649,9/30/2024,82242.0,61046.0,-0.05,8.16,-0.0003,-0.0221,0.0,4.489999771,0.0,12372,0.742272805,9.423191134
3402,4394,600649,6/30/2024,81023.0,59701.0,-0.04,8.21,0.0048,-0.0002,0.0,3.264201641,0.0,8315,0.736840156,9.025816392
