Comp_data,Year,Quarter,EPS,BVPS,ROA,ROE,P/E Ratio,DAR,MB,DY,DIV,Market Cap,Total Assets,Stock Price
CSC,2024,3,158.417771,16360.56884,0.014149359,0.054906592,29.08611857,0.636642504,1.619748082,0.045283019,1.272452831,9.91E+11,2.33E+12,28.1
CSC,2023,1,431.5629772,19421.41473,0.103164791,0.412088201,4.150080417,0.647413756,1.601325157,0.048231511,1.050964631,9.70E+11,2.32E+12,21.79
CSC,2023,2,185.4800936,18779.69164,0.05898801,0.223455758,7.205571528,0.646027124,1.629419726,0.049019608,1.282843136,9.54E+11,2.21E+12,26.17
CSC,2023,3,499.2013524,19278.89299,0.019924782,0.076635636,19.16803775,0.63990514,1.457552569,0.053380783,1.378825622,8.76E+11,2.24E+12,25.83
CSC,2023,4,706.4392704,19960.71164,0.022097352,0.087877767,17.76277543,0.655925908,1.522991792,0.049342105,1.167927632,9.48E+11,2.44E+12,23.67
CSC,2022,1,1733.346073,15730.89914,0.045772855,0.223066936,13.84917597,0.793762918,3.17845786,0.044,3.09936,1.28E+12,2.37E+12,70.44
CSC,2022,2,4187.657143,18910.56318,0.089500411,0.410711373,6.414371303,0.724431409,2.617584655,0.044444444,1.678666665,1.26E+12,2.30E+12,37.77
CSC,2022,3,4001.412851,22911.97604,0.131635258,0.501197829,3.288184864,0.618394227,1.636698639,0.058666667,2.484533335,9.58E+11,2.04E+12,42.35
CSC,2022,4,426.6684025,23166.99209,0.110721046,0.430377119,3.402083695,0.667483727,1.510770145,0.062857143,1.567028572,8.94E+11,2.40E+12,24.93
CSC,2021,1,71.61604787,13633.90736,0.042002805,0.129646673,27.5866674,0.713241342,4.04139463,0.01814882,0.356079854,1.26E+12,1.29E+12,19.62
CSC,2021,2,90.64181064,13565.1659,0.042623441,0.14390031,37.80395202,0.762781609,6.40611406,0.01150748,0.414039127,1.98E+12,1.54E+12,35.98
CSC,2021,3,351.6622657,13914.85209,0.039705775,0.157211175,39.41430849,0.812865979,7.3734165,0.009746589,0.4291423,2.34E+12,2.00E+12,44.03
CSC,2021,4,1659.884815,15677.05006,0.029423189,0.127715999,36.93703472,0.802154579,5.358150908,0,0,1.92E+12,2.14E+12,76.79
CSC,2020,1,-73.42673034,13347.66458,-0.001690261,-0.004489976,-330.6073842,0.645290036,1.715655938,0.021834061,0.283624454,4.69E+11,9.17E+11,12.99
CSC,2020,2,-223.3591915,12291.52164,-0.006435897,-0.018338949,-79.59857263,0.673181655,1.749173181,0.023255814,0.313488373,4.63E+11,9.62E+11,13.48
CSC,2020,3,50.08233932,12325.75203,-0.005268782,-0.015705352,-108.2131192,0.658205695,2.044499999,0.01984127,0.257936507,5.42E+11,9.40E+11,13
CSC,2020,4,2214.52815,14297.05124,0.037592492,0.113744012,21.6192336,0.651279931,2.832751966,0.024691358,0.382222222,8.72E+11,1.15E+12,15.48
CTB,2024,1,223.8497758,21159.8748,0.082996176,0.188161746,5.976302139,0.356684942,1.082237027,0.065502183,1.370960699,3.13E+11,4.50E+11,20.93
CTB,2024,2,196.150942,21204.19826,0.076983118,0.153958766,6.573502993,0.512352448,0.990369914,0.071428571,1.468571428,2.87E+11,5.95E+11,20.56
CTB,2024,3,454.7463009,21658.94456,0.053401131,0.099780498,9.95605236,0.456121818,0.974193361,0.071090047,1.492890995,2.89E+11,5.45E+11,21
CTB,2023,1,105.3437075,18977.77348,0.05771238,0.198074445,5.696067383,0.701074767,1.080211017,0.073170732,1.180243902,2.80E+11,8.68E+11,16.13
CTB,2023,2,833.3081447,19661.81262,0.056150926,0.18876813,5.686790281,0.683712313,1.017200214,0.075,1.35,2.74E+11,8.50E+11,18
CTB,2023,3,1530.076128,19699.88436,0.074615666,0.228891519,4.770594918,0.581461952,1.071072277,0.071090047,1.383412322,2.89E+11,6.44E+11,19.46
CTB,2023,4,1244.566866,20936.02502,0.06945007,0.186178775,6.463262681,0.507955244,1.146349413,0.0625,1.056875,3.28E+11,5.82E+11,16.91
CTB,2022,1,145.8476686,17148.95851,0.032761496,0.114233532,11.22384328,0.709754023,1.277045483,0,0,3.00E+11,8.08E+11,19.91
CTB,2022,2,915.3600448,17817.39041,0.044407103,0.147998597,7.610293832,0.708260314,1.094436365,0,0,2.67E+11,8.35E+11,19.67
CTB,2022,3,624.0700533,16930.52446,0.047725362,0.161963876,6.450919016,0.720144133,1.063168482,0,0,2.46E+11,8.28E+11,16.55
CTB,2022,4,1954.200473,18953.53657,0.061899121,0.202371273,6.127251911,0.705622789,1.176561425,0,0,3.05E+11,8.81E+11,11.97
CTB,2021,1,75.62491038,16719.32952,0.036758188,0.103604607,16.92612753,0.788998347,1.722557113,0.034722222,0.748611111,3.94E+11,1.08E+12,21.56
CTB,2021,2,304.2444038,16888.18233,0.020922357,0.069996533,24.04765684,0.753462841,1.657964099,0.035714286,0.8375,3.83E+11,9.37E+11,23.45
CTB,2021,3,396.0888863,17271.37846,0.020651528,0.075276516,21.4626011,0.699297864,1.580649748,0.036630037,0.889377289,3.73E+11,7.86E+11,24.28
CTB,2021,4,1105.022337,17014.79213,0.03985023,0.111546019,12.75930267,0.680225106,1.410537362,0.041666667,0.875833334,3.28E+11,7.28E+11,21.02
CTB,2020,1,853.549364,16040.1006,0.079279687,0.187196663,10.22971332,0.480460664,1.826671835,0.051194539,1.152901023,4.01E+11,4.22E+11,22.52
CTB,2020,2,841.4012602,16042.84008,0.099882362,0.210539726,8.440819708,0.483388502,1.76402681,0.053003534,1.359010602,3.87E+11,4.25E+11,25.64
CTB,2020,3,288.4634619,16219.48332,0.090741566,0.187166778,9.461314592,0.518303039,1.76331141,0.052447552,1.209965034,3.91E+11,4.61E+11,23.07
CTB,2020,4,496.0218298,16710.84966,0.062891487,0.15022151,11.49454996,0.594336176,1.70547881,0.035087719,0.745614035,3.90E+11,5.64E+11,21.25
CTC,2024,1,12.09036498,6836.267127,-0.049249916,-0.116390626,-1.574761648,0.518822628,0.190162259,0,0,20539903800,2.24E+11,1.3
CTC,2024,2,-182.9202999,6653.346827,-0.028115814,-0.062367565,-2.986726143,0.529947018,0.195390385,0,0,20539903800,2.24E+11,1.3
CTP,2024,1,1.512530835,12241.72772,9.12E-05,0.000108359,5952.955293,0.032161619,0.645333745,0,0,95589936800,1.53E+11,3.6
CTP,2024,2,-16.23631115,12225.49141,-0.001314039,-0.001502648,-1935.584392,0.0327961,2.911948387,0,0,4.31E+11,1.53E+11,6.8
CTP,2024,3,31.56951724,12260.64974,0.001800404,0.001982598,1190.481734,0.031886637,2.357134459,0,0,3.50E+11,1.53E+11,37.5
CTP,2023,1,19.18079524,12250.23918,-0.011190856,-0.014269281,-22.36508991,0.194127401,0.318361131,0,0,47189968800,1.84E+11,3.3
CTP,2023,2,3.483138914,12253.72232,0.004471295,0.005525264,75.43702601,0.174604315,0.416200063,0,0,61709959200,1.80E+11,4.4
CTP,2023,3,-11.09874783,12242.62357,0.003095366,0.003743263,89.44272412,0.168158806,0.334895537,0,0,49609967200,1.78E+11,4.9
CTP,2023,4,7.430150036,12240.21519,0.000601495,0.000748372,480.5169283,0.233474474,0.359470804,0,0,53239964800,1.93E+11,4.5
CTP,2022,1,17.62397471,12431.32383,0.00667384,0.010643599,40.89867698,0.216707475,0.434386561,0.185185185,1.5,65339956800,1.92E+11,8.1
CTP,2022,2,-238.5018297,12192.822,-0.00866519,-0.012718113,-26.72205665,0.269666736,0.344464965,0.238095238,1.333333333,50819966400,2.02E+11,5.6
CTP,2022,3,10.66791978,12202.49489,0,0,-25.07639489,0.235500605,0.303216681,0.27027027,1.567567568,44769970400,1.93E+11,5.8
CTP,2022,4,34.27420464,12231.05839,0,0,54.24677065,0.154426804,0.261629035,0.3125,1.21875,38719974400,1.75E+11,3.9
CTP,2021,1,1.198898479,12329.05359,0.006034831,0.008731598,39.98576045,0.310953344,0.348769674,0,0,52029965600,2.17E+11,6.8
CTP,2021,2,50.7053122,12379.7589,0.009350689,0.014815112,32.29870599,0.468129637,0.476584403,0,0,71389952800,2.82E+11,5
CTP,2021,3,1.043508789,12382.61947,0.002505513,0.004333773,149.9314353,0.526794657,0.646066854,0.0625,0.36875,96799936000,3.17E+11,5.9
CTP,2021,4,62.66081515,12413.69985,0.005346442,0.006939803,75.71279016,0.100916947,0.523615044,0,0,78649948000,1.67E+11,10.2
CTP,2020,1,24.44290443,12348.27496,0.055729371,0.065701276,2.940968707,0.097321004,0.186260835,0,0,27829981600,1.66E+11,3.2
CTP,2020,2,-24.42626227,12323.8487,0.06162419,0.072006533,4.021330131,0.249119621,0.284002189,0.285714286,0.857142857,42349972000,1.99E+11,3
CTP,2020,3,130.3556426,12454.20434,0.079489472,0.100105352,3.393599316,0.348792782,0.337235514,0.238095238,0.904761905,50819966400,2.31E+11,3.8
CTP,2020,4,0.410003577,12327.85469,0.000256458,0.000326358,1392.121422,0.318873784,0.454255841,0,0,67759955200,2.16E+11,3.8
CTT,2024,1,659.8905189,14761.74728,0.018975925,0.190391129,5.67958984,0.904572606,1.016139872,0.066666667,1.062666667,70460265000,7.28E+11,15.94
CTT,2024,2,732.6368153,13163.62925,0.018515767,0.194386054,5.949344338,0.917178844,1.223066959,0.062111801,0.902484471,75627351100,7.48E+11,14.53
CTT,2024,3,943.6901275,14107.31938,0.019674622,0.212042231,5.023166314,0.903221319,1.063277835,0.066666667,1.066666667,70460265000,6.89E+11,16
CTT,2023,1,553.9374758,13890.8198,0.018091907,0.173749051,7.67057667,0.899941271,1.295819848,0.055555556,0.680555556,84552318000,6.65E+11,12.25
CTT,2023,2,667.4920371,12757.69234,0.017966971,0.173929285,7.870785197,0.901109966,1.457943922,0.053763441,0.903225807,87370728600,6.17E+11,16.8
CTT,2023,3,663.7063728,13421.39871,0.018509892,0.182813728,6.899089289,0.890895311,1.281535581,0.058139535,1.013953489,80794437200,5.84E+11,17.44
CTT,2023,4,649.9468541,14101.85676,0.017803061,0.183539674,6.626145995,0.903159363,1.20551501,0.058823529,0.937647059,79854967000,6.86E+11,15.94
CTT,2022,1,513.4191279,14257.58835,0.018576484,0.161409607,7.338336616,0.86882691,1.115195614,0.062893082,0.713836478,74687880900,5.11E+11,11.35
CTT,2022,2,650.9517809,12668.55619,0.019091921,0.165168174,6.674734392,0.897914851,1.168246782,0.067567568,0.870945946,69520794800,5.83E+11,12.89
CTT,2022,3,533.7932558,13355.59326,0.020454829,0.174904712,5.929222792,0.880340458,1.048249952,0.071428571,0.88,65762914000,5.24E+11,12.32
CTT,2022,4,607.9467924,13783.99773,0.017463878,0.164084222,6.110334237,0.902263555,1.001160931,0.072463768,0.976086956,64823443800,6.65E+11,13.47
CTT,2021,1,480.2286714,13679.22107,0.018072078,0.158430696,4.998552818,0.893344089,0.760277208,0.096153846,0.768269231,48852450400,6.02E+11,7.99
CTT,2021,2,600.3386366,12664.69332,0.018254732,0.167734674,5.673994264,0.899557929,0.979099903,0.080645161,0.584677419,58247152400,5.92E+11,7.25
CTT,2021,3,389.9235874,13054.6169,0.017018653,0.157196348,6.726532675,0.885918693,1.064757404,0.071942446,0.7,65293178900,5.38E+11,9.73
CTT,2021,4,663.0221985,13744.16923,0.018535878,0.160332849,7.222077721,0.883087547,1.13502677,0.064102564,0.727564103,73278675600,5.51E+11,11.35
CTT,2020,1,445.8254478,12928.54681,0.016285935,0.141660591,7.97690952,0.88059999,1.090609811,0.070921986,0.426950355,66232649100,5.09E+11,6.02
CTT,2020,2,495.5315091,13079.10877,0.02152086,0.18064747,5.166212983,0.878595714,0.902202146,0.084745763,0.521186441,55428741800,5.06E+11,6.15
CTT,2020,3,508.8893757,12587.99815,0.022344054,0.186759827,4.170704469,0.883025462,0.794407489,0.1,0.881,46973510000,5.05E+11,8.81
CTT,2020,4,595.9526457,13183.95079,0.018388607,0.159444042,5.326950172,0.887231227,0.826762794,0.091743119,0.705504587,51201125900,5.49E+11,7.69
CVN,2024,1,16.16904864,13271.53252,0.025340937,0.030472794,5.242769584,0.143067156,0.158233422,0,0,62369981100,4.73E+11,3.3
CVN,2024,2,-15.34261559,13192.22019,0.022027506,0.026156348,5.49253287,0.079167995,0.144024279,0,0,56429982900,4.39E+11,2.4
CVN,2024,3,-5.297663222,13249.57825,0.001738826,0.002046725,70.1370343,0.12196763,0.143400791,0,0,56429982900,4.60E+11,1.9
CX8,2024,1,24.45767109,10482.88136,0.002371397,0.012186079,59.59761227,0.743117588,0.724991511,0.019736842,0.153947368,20308393200,1.09E+11,7.8
CX8,2024,2,5.111228494,10487.99259,0.001451594,0.007256376,90.76281385,0.773336435,0.657895202,0.02173913,0.163043478,18437883300,1.24E+11,7.5
CX8,2024,3,19.23887107,10507.23146,0.001026764,0.004947848,158.0979287,0.774716118,0.780414901,0.018292683,0.120914634,21911687400,1.25E+11,6.61
CX8,2023,1,18.8877626,12721.87482,0.00456983,0.022352678,22.28939082,0.76822735,0.495210029,0.03968254,0.186111111,13913083800,1.21E+11,4.69
CX8,2023,2,56.6099873,10439.56264,0,0,21.654669,0.798790551,0.574736721,0.041666667,0.192083333,16033170000,1.39E+11,4.61
CX8,2023,3,43.39460743,10483.10571,0.00495574,0.025675906,28.9419327,0.806112081,0.744054312,0.032051282,0.175320513,20842824600,1.44E+11,5.47
CX8,2023,4,3.058816529,10458.42369,0.002898003,0.011323725,63.20837934,0.847049584,0.717125279,0.033333333,0.240333333,20041177500,1.83E+11,7.21
CX8,2022,1,9.695757521,12500.07605,0.000332382,0.001428683,390.8277581,0.697591876,0.551996642,0.043478261,0.328695652,15238139400,91285553564,7.56
CX8,2022,2,15.88123849,12515.95729,0.003560041,0.01507895,37.4160629,0.752961194,0.559286025,0.042857143,0.385285715,15458982000,1.12E+11,8.99
CX8,2022,3,61.67269087,12577.62998,0.006567795,0.028774062,18.07205965,0.796251839,0.516790525,0.046153846,0.323076923,14354769000,1.36E+11,7
CX8,2022,4,186.2039869,12702.98706,0.004908089,0.016877995,25.86935599,0.84068476,0.432969031,0.054545455,0.290727272,12146343000,1.77E+11,5.33
CX8,2021,1,2.000772496,12470.96008,0.002900088,0.010428334,60.14588765,0.723084456,0.625453048,0.038461539,0.229615385,17225722800,99457011841,5.97
CX8,2021,2,-153.5493496,12317.41073,-0.001237626,-0.004892831,-116.83784,0.76725555,0.576419846,0.042253521,0.285633803,15679824600,1.17E+11,6.76
CX8,2021,3,-110.9131191,12206.49761,-0.00404181,-0.016893353,-42.60083142,0.76919118,0.729119874,0.033707865,0.187752809,19654991400,1.17E+11,5.57
CX8,2021,4,272.4215473,12490.3803,0.000547288,0.001716471,490.17354,0.810081322,0.840646942,0.028571429,0.186285714,23188473000,1.44E+11,6.52
CX8,2020,1,-29.07957794,12513.26056,0.005758822,0.022621634,30.5195817,0.665424349,0.687270912,0.011627907,0.080697675,18992463600,82595998523,6.94
CX8,2020,2,36.90331123,12381.40865,0.00663333,0.024631391,27.963882,0.650151441,0.694589787,0.011627907,0.080697675,18992463600,78157888735,6.94
CX8,2020,3,37.2350072,12418.64366,0.002842129,0.010091345,59.60265995,0.708019806,0.603930688,0.013333333,0.089333333,16563195000,93929849138,6.7
CX8,2020,4,53.54558586,12472.18924,0.002161419,0.007883764,77.0757256,0.776929863,0.609355732,0,0,16784037600,1.23E+11,5.46
D11,2024,1,102.4376533,25450.10449,0.016095592,0.029184219,15.74368627,0.459675048,0.46365232,0.050847458,0.661016949,86590028400,3.46E+11,13
D11,2024,2,197.7864461,25579.69068,0.009633735,0.017673984,24.70647363,0.465492534,0.437847359,0.053571429,0.616071429,82187145600,3.51E+11,11.5
D11,2024,3,71.3721579,25643.56775,0.010214354,0.018990887,20.96011614,0.461746454,0.397760565,0.058823529,0.682352941,74849007600,3.50E+11,11.6
D11,2023,1,550.4268188,25520.67769,0.07048577,0.140906498,4.32813114,0.450959587,0.583840295,0.067114094,0.805369128,1.09E+11,3.41E+11,12
D11,2023,2,493.9707672,25710.81252,0.073609211,0.139252466,3.914600627,0.439821101,0.532849749,0.072992701,1.102189781,1.01E+11,3.37E+11,15.1
D11,2023,3,38.05611723,25740.75078,0.046231093,0.083750781,6.089573505,0.431704362,0.505035774,0.076923077,1.084615384,95395794000,3.32E+11,14.1
D11,2023,4,115.0422675,25357.20604,0.013621508,0.025661483,18.26748317,0.461624276,0.465350953,0.084745763,1.093220339,86590028400,3.52E+11,12.9
D11,2022,1,80.34696799,22716.80777,0.111807448,0.275122789,2.348585617,0.590333431,0.638293908,0.068965517,1.82275862,1.06E+11,4.07E+11,26.43
D11,2022,2,436.8467215,22909.13935,0.033695032,0.078064372,7.484483673,0.551532373,0.580554328,0.07518797,1.195488721,97597235400,3.75E+11,15.9
D11,2022,3,1402.978091,24310.00519,0.037431806,0.08373015,5.829540884,0.521139704,0.464829189,0.088495575,1.194690265,82920959400,3.73E+11,13.5
D11,2022,4,1052.342763,24987.23611,0.061384451,0.124754886,4.17155234,0.468719227,0.496253365,0.080645161,0.887096774,90992911200,3.45E+11,11
D11,2021,1,107.8689944,19787.56077,0.048309853,0.266829091,5.06207964,0.793304132,1.268473679,0.047808765,1.186613545,1.64E+11,6.27E+11,24.82
D11,2021,2,5413.77122,19787.56077,0.044390193,0.32569389,6.655323829,0.645652573,1.667714398,0.036363636,0.782545455,2.16E+11,4.48E+11,21.52
D11,2021,3,1390.562964,25492.29155,0.137196599,0.49901071,2.561263174,0.582967121,1.117985017,0.042105263,0.943578948,1.87E+11,4.01E+11,22.41
D11,2021,4,20.41887968,25386.19684,0.089213598,0.307540172,4.038067416,0.545199448,1.102961589,0.042857143,1.323857144,1.83E+11,3.66E+11,30.89
D11,2020,1,308.3615259,16992.91615,0.049175447,0.268074209,4.028163516,0.834930108,1.047495312,0.06741573,0.786067415,1.17E+11,6.74E+11,11.66
D11,2020,2,498.9307531,17353.55251,0.028731674,0.169594069,7.370630631,0.838556295,1.210126859,0.057142857,1.062285713,1.38E+11,7.04E+11,18.59
D11,2020,3,136.5178677,17487.02091,0.025930273,0.157946716,10.00084589,0.838232349,1.544002271,0.044444444,0.732444444,1.77E+11,7.08E+11,16.48
D11,2020,4,4215.118796,19703.13753,0.052698963,0.286166472,5.090633843,0.801441003,1.344963459,0,0,1.74E+11,6.50E+11,20.98
DAD,2024,1,138.5367132,19649.05928,0.052356941,0.13004147,7.03742426,0.403578479,0.956788808,0.079787234,1.42180851,87592960000,1.53E+11,17.82
DAD,2024,2,2007.322663,20654.55127,0.056546773,0.138423483,6.91329554,0.68570459,0.953784943,0.076142132,1.439086295,91786240000,3.06E+11,18.9
DAD,2024,3,375.1219293,20935.89278,0.055922349,0.121307564,8.338757198,0.524609292,0.993509101,0.072115385,1.435096154,96911360000,2.05E+11,19.9
DAD,2023,1,450.1305962,19110.48603,0.07374288,0.168482735,6.010065128,0.486060173,1.057011317,0.074257426,1.145049504,94115840000,1.73E+11,15.42
DAD,2023,2,1829.172977,20482.36576,0.054969218,0.126342786,8.5272417,0.699836633,1.054565681,0.069444444,1.38611111,1.01E+11,3.18E+11,19.96
DAD,2023,3,730.3270626,21030.11106,0.054481384,0.140457291,7.005562521,0.687031484,0.94626224,0.075376884,1.531658291,92718080000,3.13E+11,20.32
DAD,2023,4,-26.60480469,21045.15674,0.084565033,0.146652222,5.908192216,0.411742016,0.850551993,0.083798883,1.672625699,83399680000,1.66E+11,19.96
DAD,2022,1,189.7950758,18087.46095,0.077329374,0.154688271,7.869431692,0.555912031,1.29371392,0.064102564,1.306410256,1.09E+11,1.90E+11,20.38
DAD,2022,2,2657.854016,20080.85146,0,0,6.59641732,0.696758934,0.946175018,0.078947368,1.589210526,88524800000,3.09E+11,20.13
DAD,2022,3,424.96012,20399.57155,0.070485147,0.160419708,5.555614294,0.526953375,0.852959091,0.086206897,1.445689656,81070080000,2.01E+11,16.77
DAD,2022,4,-169.0307637,20272.88808,0.097363452,0.155705081,5.288555803,0.435900534,0.808962193,0.091463415,1.388414634,76410880000,1.67E+11,15.18
DAD,2021,1,185.2504634,17367.85727,0.111540187,0.167771404,5.885512633,0.263045616,1.030639516,0,0,83399680000,1.10E+11,14.88
DAD,2021,2,2751.113707,19568.74823,0.135589385,0.216428588,6.302697334,0.531786569,1.292877792,0,0,1.18E+11,1.95E+11,14.25
DAD,2021,3,173.1286388,19707.25115,0.10053259,0.177882703,7.70107301,0.548030212,1.309162796,0,0,1.20E+11,2.03E+11,20.9
DAD,2021,4,-137.9534804,19593.47849,0.113591374,0.154896067,8.095167545,0.295610864,1.224897356,0.0625,1.38,1.12E+11,1.30E+11,22.08
DAD,2020,1,172.0318362,16495.26881,0.109019706,0.159902027,5.329362375,0.373006805,0.909351655,0.1,1.179,69888000000,1.23E+11,11.79
DAD,2020,2,1777.490527,17890.47358,0.073215899,0.112282689,8.051312435,0.448396469,0.888741146,0.094339623,1.029245283,74081280000,1.51E+11,10.91
DAD,2020,3,837.6705361,18560.61001,0.09392053,0.147725714,6.654335762,0.353599404,0.937469188,0.086206897,0.959482759,81070080000,1.34E+11,11.13
DAD,2020,4,243.5658738,18719.6569,0.123306994,0.163006645,6.504998543,0.232817697,0.966898063,0.082872928,1.086464089,84331520000,1.14E+11,13.11
DAE,2024,1,57.58696664,21697.16043,0.057389806,0.074350628,8.707447524,0.167450568,0.645245724,0.085714286,1.128857143,26959212000,50184780551,13.17
DAE,2024,2,1062.294111,21335.47833,0.057445806,0.075909706,8.595918064,0.305550726,0.660871052,0.085106383,1.234042554,27151777800,59161750236,14.5
DAE,2024,3,696.6078198,21892.76458,0.057781233,0.076949608,9.307593915,0.335371942,0.707996468,0.077419355,1.161290322,29847699000,63430932123,15
DAE,2023,1,137.5197033,26240.1761,0.050960032,0.068724099,14.90004962,0.180465499,1.025145559,0.044609665,0.687434944,40314492000,47985322257,15.41
DAE,2023,2,1029.799713,21399.78603,0.050663999,0.067038894,13.25537627,0.250957096,0.859821681,0.065217391,1.257391304,35432107200,55015098507,19.28
DAE,2023,3,671.6144076,21761.64245,0.048392234,0.063367655,10.38354828,0.31723264,0.634143311,0.086956522,1.20173913,26574080400,61375928802,13.82
DAE,2023,4,-151.1820375,21639.57346,0.06615722,0.078935832,8.937979522,0.153328196,0.68393215,0.081081081,1.075135135,28499738400,49219285155,13.26
DAE,2022,1,237.4634538,26009.13084,0.092105542,0.124120756,6.804339421,0.239135361,0.834322382,0,0,32521356000,51230353254,16.92
DAE,2022,2,1344.961533,26154.09238,0.087554801,0.118586993,6.259769693,0.304407427,0.737934229,0,0,28924524000,56349962115,17.2
DAE,2022,3,938.8847846,26588.71521,0.080529799,0.110672491,7.434373622,0.345404209,0.808613723,0,0,32221620000,60874170376,16.06
DAE,2022,4,-616.0029066,26102.65639,0,0,11.13006035,0.170808548,0.816008903,0,0,31921884000,47165733077,14.19
DAE,2021,1,355.1340993,23481.35192,0.098675994,0.136601857,6.224819634,0.17204943,0.86877451,0.058823529,0.758235294,30573072000,42503784355,12.89
DAE,2021,2,1450.92233,24932.27425,0.099110236,0.135687192,7.279004675,0.292540575,0.966618599,0.049792531,0.69659751,36118188000,52816457694,13.99
DAE,2021,3,1130.093355,26062.3676,0.090887608,0.124013588,8.633595451,0.311037119,1.016791736,0.045283019,0.664301887,43611588000,56692675536,14.67
