,Comp_code,DateTime,EPS,Total_Debt,Total_Assets,BVPS,ROA,ROE,DIV,SIZE,DAR
365,600026,Q3 2023,0.19,35209,72339,7.31,0.0713,0.2035,0,57316,0.486722238
366,600026,Q2 2023,0.36,34818,71256,7.19,0.0523,0.1388,0,53348,0.488632536
367,600026,Q1 2023,0.23,33971,68822,6.85,0.0585,0.1092,0.0131,56235,0.493606696
368,600026,Q4 2022,0.17,34680,68250,6.62,0.022,0.0704,0,48726,0.508131868
369,600026,Q3 2022,0.1,33947,66346,6.37,0.0058,0.0286,0,70528,0.511666114
370,600026,Q2 2022,0.03,31944,63053,6.17,0.0042,0.0142,0,41426,0.506621414
371,600026,Q1 2022,0.01,29718,59737,6.01,-0.0191,-0.6517,0,25995,0.497480623
372,600026,Q4 2021,-1.14,29467,59389,6,-0.0022,-0.0033,0,23659,0.496169324
373,600026,Q3 2021,-0.02,29388,64930,7.18,0.0129,0.0336,0,27845,0.452610504
374,600026,Q2 2021,0.04,29891,65501,7.21,0.0168,0.0448,0,25256,0.456344178
375,600026,Q1 2021,0.07,29660,65985,7.37,-0.0001,-0.0997,0.0326,26743,0.449496098
376,600026,Q4 2020,-0.2,30358,65960,7.27,0.0198,0.0522,0,26486,0.460248636
377,600026,Q3 2020,0.09,32064,69052,7.57,0.0872,0.2659,0,28143,0.46434571
378,600026,Q2 2020,0.48,34265,70837,7.52,0.0302,0.0845,0,26482,0.483716137
379,600026,Q1 2020,0.16,37790,72572,7.11,0.0048,-0.0145,0,30938,0.520724246
380,600027,Q3 2024,0.16,136958,221831,4.08,0.0154,0.0696,0.0345,57830,0.617397929
381,600027,Q2 2024,0.11,136227,222220,3.99,0.0232,0.1058,0,66621,0.61302763
382,600027,Q1 2024,0.16,133738,221485,4,0.0021,-0.0053,0.0304,65105,0.603824187
383,600027,Q4 2023,-0.27,139657,223036,3.82,0.0285,0.1083,0,49152,0.626163489
384,600027,Q3 2023,0.16,136718,221378,3.89,0.0164,0.0779,0,49012,0.617577176
385,600027,Q2 2023,0.12,145950,226018,3.71,0.0117,0.0649,0,63434,0.645745029
386,600027,Q1 2023,0.09,148252,223166,3.76,-0.0311,-0.1517,0.0366,52042,0.664312664
387,600027,Q4 2022,-0.32,152834,223260,3.65,0.0072,0.037,0,52844,0.684556123
388,600027,Q3 2022,0.05,144871,218315,3.91,0.0001,0.0508,0,52975,0.663587019
389,600027,Q2 2022,0.08,143634,216603,3.87,0.0034,0.027,0,36233,0.663121009
390,600027,Q1 2022,0.04,139926,213892,4.02,-0.1205,-0.4316,0.0531,32210,0.654189965
391,600027,Q4 2021,-0.77,145294,218939,4,-0.0356,-0.1076,0,48373,0.663627768
392,600027,Q3 2021,-0.03,133974,218248,4.51,0.0154,0.0994,0,43153,0.613861295
393,600027,Q2 2021,0.23,122230,210930,4.83,0.0323,0.0746,0,31634,0.579481345
394,600027,Q1 2021,0.1,138956,233893,4.9,0.0374,0.0467,0.0901,33613,0.594100721
395,600027,Q4 2020,-0.09,146176,242750,5.04,0.036,0.0883,0,30515,0.602166838
396,600027,Q3 2020,0.12,139598,228965,4.79,0.031,0.0723,0,31993,0.609691438
397,600027,Q2 2020,0.1,139941,227832,4.68,0.0338,0.077,0,31349,0.614228906
398,600027,Q1 2020,0.1,141770,228955,4.71,0.0331,0.0547,0,31727,0.619204647
399,600028,Q3 2024,0.07,1122054,2095553,6.71,0.028,0.0834,0.0578,783452,0.535445298
400,600028,Q2 2024,0.15,1156433,2140524,6.79,0.0332,0.0898,0,729940,0.540256965
401,600028,Q1 2024,0.16,1103325,2091935,6.83,0.0078,0.0204,0.0653,721844,0.527418395
402,600028,Q4 2023,0.04,1068887,2024696,6.73,0.0311,0.09,0,620445,0.527924686
403,600028,Q3 2023,0.15,1131626,2084435,6.67,0.028,0.0756,0.0578,675798,0.542893398
404,600028,Q2 2023,0.13,1078305,2026902,6.64,0.0392,0.0992,0,710200,0.531996614
405,600028,Q1 2023,0.17,1051848,2011153,6.72,0.0045,0.0522,0.0908,635166,0.523007449
406,600028,Q4 2022,0.08,1011579,1951121,6.57,0.0158,0.0575,0,497343,0.518460413
407,600028,Q3 2022,0.11,1125905,2050519,6.45,0.0368,0.1006,0.1334,487493,0.549082939
408,600028,Q2 2022,0.18,1129073,2059814,6.49,0.0422,0.1191,0,466761,0.548143182
409,600028,Q1 2022,0.19,1079261,2014107,6.55,0.0301,0.0521,0.1382,493975,0.535850876
410,600028,Q4 2021,0.09,974181,1889255,6.39,0.0355,0.1065,0,479659,0.515642939
411,600028,Q3 2021,0.17,977247,1887282,6.35,0.0403,0.1142,0.0856,507710,0.51780656
412,600028,Q2 2021,0.18,946656,1852964,6.31,0.041,0.1064,0,500003,0.510887421
413,600028,Q1 2021,0.15,892418,1802144,6.31,0.0131,0.0445,0.0427,502786,0.495197942
414,600028,Q4 2020,0.07,850947,1733805,6.12,0.0368,0.2502,0,459645,0.490797408
415,600028,Q3 2020,0.38,930858,1799388,6.01,0.0066,-0.0028,0,443157,0.517319222
416,600028,Q2 2020,-0.02,991453,1821639,5.71,-0.037,-0.0948,0,448744,0.544264259
417,600028,Q1 2020,-0.16,960931,1807539,5.88,0.0189,0.0756,0,512366,0.531623937
437,600031,Q3 2024,0.15,77749,149900,8.39,0.0342,0.1149,0,158711,0.518672448
438,600031,Q2 2024,0.24,86512,156834,8.22,0.0302,0.0929,0,138704,0.551615083
439,600031,Q1 2024,0.19,83917,154569,8.21,-0.0067,0.0265,0.0162,123188,0.542909639
440,600031,Q4 2023,0.06,82029,151202,8.05,0.017,0.0388,0,116344,0.542512665
441,600031,Q3 2023,0.08,85367,154308,8.02,0.0364,0.1146,0,134270,0.553224719
442,600031,Q2 2023,0.22,93373,161278,7.9,0.0268,0.0938,0,141021,0.578956832
443,600031,Q1 2023,0.18,91695,159166,7.85,0.01,0.0424,0.0104,144922,0.576096654
444,600031,Q4 2022,0.08,92828,158921,7.67,0.0159,0.0608,0,133423,0.58411412
445,600031,Q3 2022,0.11,88389,154355,7.64,0.0173,0.0666,0,117210,0.572634511
446,600031,Q2 2022,0.12,85730,150016,7.43,0.0226,0.0996,0,160952,0.571472376
447,600031,Q1 2022,0.19,78939,145650,7.73,-0.006,-0.0325,0.0208,147936,0.541977343
448,600031,Q4 2021,-0.06,73461,138557,7.54,0.0373,0.1579,0,192511,0.530186133
449,600031,Q3 2021,0.3,70500,136602,7.6,0.0898,0.2913,0,214766,0.516097861
450,600031,Q2 2021,0.54,80915,144637,7.33,0.1161,0.3695,0,245032,0.559434999
451,600031,Q1 2021,0.66,77537,141444,7.37,0.0634,0.2209,0.0184,287987,0.548181613
452,600031,Q4 2020,0.36,68085,126483,6.73,0.0904,0.2987,0,294225,0.538293684
453,600031,Q3 2020,0.45,65029,119931,6.34,0.1698,0.5271,0,209283,0.54222011
454,600031,Q2 2020,0.75,65326,116466,5.94,0.0738,0.1895,0,157041,0.560901894
455,600031,Q1 2020,0.27,50147,97711,5.55,0.0341,0.1851,0,144659,0.51321755
494,600035,Q3 2024,0.13,9808,19727,5.31,0.0307,0.0685,0,6988,0.497186597
495,600035,Q2 2024,0.11,9960,19657,5.17,0.0553,0.1233,0,6907,0.506689729
496,600035,Q1 2024,0.17,10603,20434,5.26,0.0312,0.0591,0.052,7197,0.518890085
497,600035,Q4 2023,0.09,10015,19547,5.09,0.0474,0.0998,0,6151,0.512354837
498,600035,Q3 2023,0.14,9725,18854,5,0.0465,0.1053,0,6360,0.515805665
499,600035,Q2 2023,0.14,10004,18818,4.87,0.0711,0.1706,0,6569,0.531618663
500,600035,Q1 2023,0.22,10107,18917,4.87,0.0287,0.043,0.0447,5619,0.534281334
501,600035,Q4 2022,0.06,9608,18049,4.65,0.0454,0.0958,0,5458,0.532328661
502,600035,Q3 2022,0.12,9667,18020,4.6,0.0485,0.0985,0,5120,0.536459489
503,600035,Q2 2022,0.12,9322,17483,4.48,0.0607,0.1279,0,5265,0.533203684
504,600035,Q1 2022,0.15,9598,17780,4.5,0.0379,0.0598,0.0502,5394,0.539820022
505,600035,Q4 2021,0.07,9627,17552,4.35,0.0528,0.0966,0,5072,0.548484503
506,600035,Q3 2021,0.11,8004,15805,4.27,0.0568,0.1091,0,5136,0.506422018
507,600035,Q2 2021,0.12,8142,15755,4.16,0.0664,0.1424,0,4830,0.516788321
508,600035,Q1 2021,0.16,8601,16116,4.11,0.0386,0.0335,0.0278,4702,0.533693224
509,600035,Q4 2020,0.03,8563,15814,3.95,0.0625,0.1337,0,4685,0.541482231
510,600035,Q3 2020,0.28,9360,16554,3.92,0.0297,0.0303,0,4637,0.565422254
511,600035,Q2 2020,0.02,9274,16742,3.9,0.0088,-0.0093,0,5096,0.553936208
512,600035,Q1 2020,-0.01,6515,13135,3.91,0.0378,0.0729,0,5417,0.496003045
513,600036,Q3 2024,1.52,10495128,11654763,39.73,0.0128,0.1318,0,935637,0.900501194
514,600036,Q2 2024,1.38,10457758,11574783,38.06,0.0136,0.1391,0,856767,0.903494951
515,600036,Q1 2024,1.51,10394735,11520226,38.4,0.0122,0.1254,0.0752,795348,0.902303045
516,600036,Q4 2023,1.18,9942754,11028483,36.71,0.0144,0.1536,0,687245,0.901552281
517,600036,Q3 2023,1.51,9646670,10668009,35.36,0.014,0.1507,0,820017,0.904261517
518,600036,Q2 2023,1.39,9753923,10739836,33.97,0.0152,0.1614,0,827058,0.908200367
519,600036,Q1 2023,1.54,9518990,10508752,34.13,0.0126,0.1331,0.0522,868049,0.905815457
520,600036,Q4 2022,1.1,9184674,10138912,32.71,0.0156,0.1666,0,945895,0.90588359
521,600036,Q3 2022,1.47,8779344,9707111,31.69,0.0141,0.15,0,846028,0.904423984
522,600036,Q2 2022,1.26,8829330,9724996,30.17,0.0156,0.1644,0,1076301,0.90790063
523,600036,Q1 2022,1.43,8514645,9415379,30.39,0.0117,0.1275,0.0365,1194172,0.90433375
524,600036,Q4 2021,0.97,8383340,9249021,29.01,0.0147,0.168,0,1231298,0.906402959
525,600036,Q3 2021,1.27,8121625,8917440,27.95,0.0134,0.1544,0,1276539,0.91075746
526,600036,Q2 2021,1.09,8124318,8885886,26.6,0.0152,0.1729,0,1370775,0.914294647
527,600036,Q1 2021,1.27,7902787,8664641,26.61,0.0101,0.116,0.0341,1283775,0.912073218
528,600036,Q4 2020,0.77,7631094,8361448,25.36,0.0133,0.1601,0,1096062,0.91265221
529,600036,Q3 2020,1.05,7446973,8156700,24.55,0.0112,0.1375,0,889671,0.912988463
530,600036,Q2 2020,0.87,7392805,8031826,23.73,0.0147,0.1766,0,844784,0.920438889
531,600036,Q1 2020,1.1,7117641,7766114,24.11,0.0085,0.1027,0,812708,0.916499681
532,600037,Q3 2024,0.02,2831,15609,9.18,-0.0119,-0.0111,0,10021,0.181369723
533,600037,Q2 2024,-0.03,2873,15618,9.16,-0.0012,-0.0029,0,8323,0.183954412
534,600037,Q1 2024,-0.01,2957,15775,9.21,-0.0165,-0.0273,0.0035,9575,0.187448494
535,600037,Q4 2023,-0.06,3077,15904,9.22,-0.0016,0.0068,0,10758,0.19347334
536,600037,Q3 2023,0.02,2998,15913,9.28,0.0037,-0.0148,0,10995,0.188399422
537,600037,Q2 2023,-0.03,3027,15920,9.26,-0.0024,-0.0179,0,11566,0.190138191
538,600037,Q1 2023,-0.04,3038,16080,9.37,-0.0221,0.0015,0.0091,13347,0.188930348
539,600037,Q4 2022,0,3056,16158,9.41,-0.0017,0.0855,0,11329,0.189132318
540,600037,Q3 2022,0.2,3102,16197,9.41,-0.0059,-0.0148,0,10410,0.191516948
541,600037,Q2 2022,-0.03,3093,15910,9.21,-0.003,0.0303,0,13069,0.194406034
542,600037,Q1 2022,0.07,3166,16094,9.29,-0.0012,0.0403,0.0054,12345,0.196719274
543,600037,Q4 2021,0.09,3173,16003,9.22,0.0008,0.0095,0,12081,0.198275323
544,600037,Q3 2021,0.02,3012,15713,9.13,0.002,0.0186,0,10925,0.191688411
545,600037,Q2 2021,0.04,3012,15683,9.1,-0.0001,-0.0027,0,13375,0.192055092
546,600037,Q1 2021,-0.01,3082,15750,9.1,-0.0041,0.004,0.0044,12345,0.19568254
547,600037,Q4 2020,0.01,3031,15708,9.11,0.0035,0.0242,0,12804,0.192959002
548,600037,Q3 2020,0.05,3154,15818,9.1,0.0035,0.0171,0,15783,0.199393096
549,600037,Q2 2020,0.04,2879,15466,9.04,0.003,0.0057,0,21155,0.186150265
550,600037,Q1 2020,0.01,3001,16463,9.67,0.0005,0.0327,0,12067,0.182287554
551,600038,Q3 2024,0.08,36403,52698,19.6,0.0074,0.0496,0,34206,0.690785229
552,600038,Q2 2024,0.23,33749,47003,17.81,0.0106,0.0438,0,30076,0.718017999
553,600038,Q1 2024,0.18,29826,43052,17.77,0.0014,0.0262,0.0052,30076,0.692790114
554,600038,Q4 2023,0.25,17579,27795,16.98,0.0187,0.0711,0,22713,0.63245188
555,600038,Q3 2023,0.25,21051,31259,16.82,0.0287,0.1343,0,22312,0.67343805
556,600038,Q2 2023,0.47,18139,28200,16.56,-0.006,-0.0082,0,23473,0.64322695
557,600038,Q1 2023,-0.02,17547,27611,16.57,0.0217,0.1406,0.0043,24941,0.635507588
558,600038,Q4 2022,0.58,17684,27741,16.55,0.0041,0.0122,0,27358,0.637468008
559,600038,Q3 2022,0.05,21718,31449,16.01,0.0033,0.002,0,23396,0.690578397
560,600038,Q2 2022,0.01,18977,28669,15.94,-0.0002,0.0023,0,26644,0.661934494
561,600038,Q1 2022,0.02,17599,27546,16.37,0.0299,0.125,0.0059,30004,0.638894939
562,600038,Q4 2021,0.5,17100,27027,16.33,0.0236,0.0988,0,47335,0.632700633
563,600038,Q3 2021,0.4,16875,26443,15.74,0.025,0.0929,0,32775,0.63816511
564,600038,Q2 2021,0.37,16295,25632,15.34,0.0183,0.0685,0,31089,0.635728777
565,600038,Q1 2021,0.28,15921,25259,15.34,0.0234,0.1225,0.0064,29804,0.630309989
566,600038,Q4 2020,0.45,17138,26306,15.04,0.021,0.0868,0,36966,0.651486353
567,600038,Q3 2020,0.33,17307,26118,14.45,0.0251,0.1142,0,33017,0.662646451
568,600038,Q2 2020,0.42,15758,24371,14.11,0.0052,0.0228,0,24210,0.646588158
569,600038,Q1 2020,0.09,17780,26315,13.97,0.0184,0.0905,0,24516,0.67566027
570,600039,Q3 2024,0.18,199437,250710,5.22,0.0271,0.1145,0.0757,61251,0.795488812
571,600039,Q2 2024,0.17,195188,244879,5.05,0.0291,0.1382,0,68744,0.797079374
572,600039,Q1 2024,0.2,184593,237190,5.39,0.0247,0.0971,0.0744,66061,0.778249505
573,600039,Q4 2023,0.15,190165,240915,5.18,0.0381,0.1733,0,65280,0.78934479
574,600039,Q3 2023,0.24,180847,230840,5.1,0.0475,0.248,0,75564,0.783430081
575,600039,Q2 2023,0.34,171082,217834,4.85,0.0472,0.2315,0,85500,0.785377857
576,600039,Q1 2023,0.31,159529,208535,5.13,0.0652,0.3869,0.094,85923,0.764998681
577,600039,Q4 2022,0.54,162329,208328,4.79,0.0639,0.3169,0,69227,0.779199147
578,600039,Q3 2022,0.33,122952,157994,4.6,0.064,0.3262,0,49107,0.778206767
579,600039,Q2 2022,0.31,120148,152786,4.27,0.0541,0.255,0,50596,0.786380951
580,600039,Q1 2022,0.25,108100,140485,4.31,0.0769,0.4277,0.0468,49898,0.769477168
581,600039,Q4 2021,0.26,121606,155554,4.54,0.0364,0.1296,0,57496,0.781760675
582,600039,Q3 2021,0.13,95447,123473,3.77,0.0478,0.222,0,40305,0.773019203
583,600039,Q2 2021,0.21,96125,122959,3.61,0.0433,0.1853,0,29955,0.781764653
584,600039,Q1 2021,0.18,87293,113333,3.57,0.0497,0.2238,0.0692,29000,0.770234618
585,600039,Q4 2020,0.21,90747,116749,3.48,0.0344,0.1617,0,21547,0.777282889
586,600039,Q3 2020,0.14,89865,109297,3.33,0.0364,0.1606,0,15859,0.82220921
587,600039,Q2 2020,0.14,86996,105268,3.18,0.0193,0.0654,0,14154,0.826423984
588,600039,Q1 2020,0.05,82675,100188,3.06,0.0429,0.2008,0,14265,0.825198627
589,600048,Q3 2024,0.03,1028941,1373944,16.49,0.0152,0.0782,0,130875,0.748895879
590,600048,Q2 2024,0.42,1046776,1389984,16.46,0.0098,0.0468,0,103941,0.753084928
591,600048,Q1 2024,0.19,1080810,1424356,16.66,0.0066,0.0117,0.0435,109290,0.758806085
592,600048,Q4 2023,-0.1,1099885,1436912,16.19,0.0059,0.0223,0,118507,0.765450494
593,600048,Q3 2023,0.09,1103953,1438218,16.31,0.0244,0.1366,0,152503,0.767583913
594,600048,Q2 2023,0.78,1102340,1431839,16.23,0.0099,0.0493,0,155975,0.76987706
595,600048,Q1 2023,0.23,1127338,1448025,15.87,0.0165,0.1006,0.0323,169142,0.778534901
596,600048,Q4 2022,0.43,1149204,1471353,15.64,0.0105,0.0494,0,181113,0.781052541
597,600048,Q3 2022,0.19,1128238,1448060,15.26,0.0227,0.1399,0,215468,0.779137605
598,600048,Q2 2022,0.71,1110755,1432582,15.09,0.0102,0.0503,0,209001,0.775351777
599,600048,Q1 2022,0.21,1117908,1429792,14.98,0.0382,0.2324,0.0417,211874,0.781867572
600,600048,Q4 2021,1.17,1097019,1399933,14.78,0.0121,0.0617,0,187093,0.783622502
601,600048,Q3 2021,0.27,1090957,1399883,13.74,0.0243,0.1485,0,167941,0.779320129
602,600048,Q2 2021,0.65,1078345,1382622,14.22,0.0103,0.0561,0,144113,0.779927558
603,600048,Q1 2021,0.21,1033694,1314170,15.25,0.0501,0.3343,0.0552,170326,0.786575557
604,600048,Q4 2020,1.29,984742,1251441,13.38,0.0174,0.0804,0,189328,0.786886477
605,600048,Q3 2020,0.26,894741,1147900,13.84,0.0264,0.1618,0,190154,0.779459012
606,600048,Q2 2020,0.65,850505,1095165,13.63,0.014,0.062,0,176365,0.776599873
607,600048,Q1 2020,0.2,822553,1058354,13.5,0.0602,0.3738,0,177439,0.777200256
608,600050,Q3 2024,0.07,302155,671534,5.23,0.0225,0.0894,0.0325,170133,0.449947434
609,600050,Q2 2024,0.12,300119,668339,5.15,0.02,0.0617,0,149463,0.449052053
610,600050,Q1 2024,0.08,301955,665855,5.09,-0.0029,0.0156,0.0311,148509,0.453484618
611,600050,Q4 2023,0.01,304910,662845,5.01,0.0237,0.0542,0,139301,0.460001961
612,600050,Q3 2023,0.07,306957,665846,5.06,0.0213,0.082,0.027,156158,0.461002995
613,600050,Q2 2023,0.1,302801,660290,5,0.0207,0.0592,0,152661,0.458587893
614,600050,Q1 2023,0.07,299002,651737,4.93,-0.0089,0.0125,0.0258,172380,0.458777083
615,600050,Q4 2022,0.01,297413,644687,4.85,0.0255,0.0538,0,142484,0.461329296
616,600050,Q3 2022,0.07,269738,616906,5.03,0.0221,0.0731,0.0329,103736,0.437243275
617,600050,Q2 2022,0.09,259761,605442,4.97,0.0224,0.0547,0,107219,0.429043575
618,600050,Q1 2022,0.07,248372,589363,4.88,-0.0002,0.0177,0.0244,110628,0.421424487
619,600050,Q4 2021,0.02,257074,593284,4.81,0.0207,0.0447,0,121796,0.433306814
620,600050,Q3 2021,0.05,253927,590420,4.85,0.0181,0.0637,0.0296,127375,0.430078588
621,600050,Q2 2021,0.08,237685,572431,4.79,0.0233,0.046,0,133971,0.41522035
622,600050,Q1 2021,0.06,234328,569695,4.82,-0.0026,0.0203,0.0168,132421,0.411321848
623,600050,Q4 2020,0.02,251001,582475,4.76,0.02,0.0419,0,138330,0.430921499
624,600050,Q3 2020,0.05,242765,572415,4.74,0.0205,0.057,0,150426,0.424106636
625,600050,Q2 2020,0.06,268412,562620,9.44,0.0208,0.039,0,150163,0.477075113
626,600050,Q1 2020,0.04,239340,565118,4.65,0.0113,0.0194,0,161953,0.423522167
627,600051,Q3 2024,0.03,1628,5277,10.75,0.018,0.029,0,1996,0.308508622
628,600051,Q2 2024,0.14,1591,5251,10.72,0.0043,-0.0088,0,1638,0.302989907
629,600051,Q1 2024,0.02,1742,5414,10.71,0.029,0.0763,0.017,1871,0.321758404
630,600051,Q4 2023,0.17,1869,5549,10.69,0.0077,-0.0044,0,2245,0.336817445
631,600051,Q3 2023,0.03,2359,5970,10.52,0.0159,0.0226,0,2273,0.395142379
632,600051,Q2 2023,0.1,2220,5834,10.49,0.0042,-0.0021,0,2263,0.38052794
633,600051,Q1 2023,0.04,2210,5843,10.51,0.0139,-0.0241,0.0166,2319,0.378230361
634,600051,Q4 2022,0.1,2779,6413,10.47,0.0141,0.0743,0,2344,0.433338531
635,600051,Q3 2022,0.1,2609,6266,10.36,0.0331,0.1312,0,2123,0.416374082
636,600051,Q2 2022,0.27,2577,6166,10.26,0.0009,-0.0084,0,2123,0.417937074
637,600051,Q1 2022,-0.02,2568,6073,10.07,0.1465,0.394,0.0141,2509,0.422855261
638,600051,Q4 2021,0.41,2597,6110,10.08,0.005,0.0744,0,2322,0.425040917
639,600051,Q3 2021,0.19,3799,6981,9.67,0.0074,0.0221,0,2015,0.544191377
640,600051,Q2 2021,0.1,3850,6973,9.47,0.0076,0.0222,0,2070,0.552129643
641,600051,Q1 2021,0.09,3637,6905,9.58,0.07,0.0943,0.0244,2580,0.526719768
642,600051,Q4 2020,0,3793,7047,9.49,0.0648,0.1661,0,2770,0.538243224
643,600051,Q3 2020,0.1,4402,7580,9.49,0.0242,0.0263,0,3162,0.580738786
644,600051,Q2 2020,0.09,4883,7932,9.38,0.1039,0.3752,0,2726,0.615607665
645,600051,Q1 2020,0.91,4620,7713,9.49,0.0823,0.4033,0,2021,0.59898872
646,600052,Q3 2024,-0.01,321.51,3340,3.73,0.0213,0.0353,0,3491,0.096260479
647,600052,Q2 2024,0.04,305.38,3371,3.78,-0.0048,0.094,0,3459,0.090590329
648,600052,Q1 2024,0.08,448.93,3493,3.39,0.0331,0.0784,0.0101,3185,0.12852276
649,600052,Q4 2023,0.07,502.31,3470,3.67,0,0.0053,0,4075,0.144757925
650,600052,Q3 2023,0.01,494.95,3463,3.62,0.0214,0.0902,0,3822,0.142925209
651,600052,Q2 2023,0.06,498.64,3494,3.64,-0.0027,-0.0188,0,3503,0.142713223
652,600052,Q1 2023,-0.02,525.71,3458,3.56,0.0035,-0.2924,0,4094,0.152027183
653,600052,Q4 2022,-0.24,580.33,3538,3.58,-0.0017,0.0462,0,4609,0.164027699
654,600052,Q3 2022,0.07,236.19,3533,3.83,0.0048,0.0186,0,3900,0.066852533
655,600052,Q2 2022,0.01,201.57,3516,3.85,-0.0062,-0.03,0,3689,0.057329352
656,600052,Q1 2022,-0.03,209.66,3582,3.93,-0.0131,-0.0613,0,3563,0.058531547
657,600052,Q4 2021,-0.38,237.71,3635,3.96,-0.0149,0.0487,0,4390,0.065394773
658,600052,Q3 2021,0.03,258.63,3708,4.03,0.0018,-0.0188,0,3731,0.069749191
659,600052,Q2 2021,-0.02,191.63,3553,3.98,-0.0036,-0.0033,0,2904,0.053934703
660,600052,Q1 2021,0,260.67,3638,4,-0.0075,-0.0682,0,2288,0.071652007
661,600052,Q4 2020,-0.16,481.07,3861,4,0.0133,0.1128,0,2499,0.124597255
662,600052,Q3 2020,0.06,474.52,3913,4.07,-0.0028,-0.0169,0,2583,0.12126757
663,600052,Q2 2020,-0.02,548.82,3930,3.95,-0.0032,-0.079,0,2940,0.139648855
664,600052,Q1 2020,-0.08,468.72,3991,4.06,0.0741,0.0252,0,3618,0.11744425
684,600054,Q3 2024,0.21,868.28,5705,6.34,0.0721,0.1001,0,7715,0.152196319
685,600054,Q2 2024,0.15,896.35,5564,6.12,0.0222,0.0247,0,6868,0.161098131
686,600054,Q1 2024,0.04,941.33,5654,6.18,0.0249,0.0113,0.0196,7497,0.166489211
687,600054,Q4 2023,0.02,962.57,5654,6.15,0.1317,0.1963,0,6686,0.170245844
688,600054,Q3 2023,0.29,997.72,5677,6.14,0.087,0.1341,0,7497,0.175747754
689,600054,Q2 2023,0.19,933.5,5399,5.86,0.0389,0.0654,0,7746,0.172902389
690,600054,Q1 2023,0.09,880.95,5240,5.69,-0.0653,-0.0734,0,8549,0.168120229
691,600054,Q4 2022,-0.1,918.59,5211,5.6,0.0612,0.1139,0,7784,0.176279025
692,600054,Q3 2022,0.15,859.03,5230,5.69,-0.0615,-0.0858,0,6192,0.164250478
693,600054,Q2 2022,-0.12,811.13,5065,5.54,-0.0426,-0.0774,0,7450,0.160144126
694,600054,Q1 2022,-0.11,559.13,4982,5.77,-0.0321,0.0118,0.0107,6797,0.112230028
695,600054,Q4 2021,0.03,636.4,5150,5.89,-0.0021,-0.0082,0,5998,0.123572816
696,600054,Q3 2021,-0.01,562.34,5038,5.86,0.0331,0.0632,0,5666,0.11161969
697,600054,Q2 2021,0.09,566.28,5054,5.88,-0.0174,-0.0293,0,6083,0.112045904
698,600054,Q1 2021,-0.04,631.75,5055,5.79,-0.0162,-0.0021,0,6575,0.124975272
699,600054,Q4 2020,0,428.09,4894,5.84,0.0209,0.0387,0,5659,0.087472415
700,600054,Q3 2020,0.06,291.21,4778,5.93,-0.0108,-0.0088,0,5786,0.060948095
701,600054,Q2 2020,-0.02,372.54,4709,5.73,-0.0448,-0.072,0,5135,0.079112338
702,600054,Q1 2020,-0.11,338.14,4793,5.89,0.0058,0.0058,0,5422,0.070548717
703,600055,Q3 2024,0.04,484.35,5334,6.74,0.0227,0.0424,0,10609,0.090804274
704,600055,Q2 2024,0.07,476.56,5295,6.7,0.0088,0.0283,0,8683,0.090001889
705,600055,Q1 2024,0.05,431.39,5286,6.75,0.0014,0.0576,0.0077,10265,0.081609913
706,600055,Q4 2023,0.1,575.7,5396,6.7,0.0163,0.0373,0,12008,0.106690141
707,600055,Q3 2023,0.06,519.53,5276,6.61,0.0165,0.0406,0,13007,0.098470432
708,600055,Q2 2023,0.07,552.42,5263,6.55,0.0084,0.0251,0,14645,0.104962949
709,600055,Q1 2023,0.04,530.49,5271,6.59,0.0211,0.0588,0.0062,17295,0.100643142
710,600055,Q4 2022,0.1,551.98,5263,6.55,0.015,0.0379,0,13738,0.104879346
711,600055,Q3 2022,0.06,477.56,5114,6.44,0.0135,0.0298,0,14216,0.093382871
712,600055,Q2 2022,0.05,418.94,5012,6.38,0.0152,0.0287,0,16985,0.08358739
713,600055,Q1 2022,0.05,404.79,4981,6.4,0.0472,0.0982,0.0043,18989,0.081266814
714,600055,Q4 2021,0.12,372.92,2876,4.47,0.0477,0.0603,0,12759,0.129666203
715,600055,Q3 2021,0.07,369.42,2814,4.35,0.0218,0.0553,0,9989,0.131279318
716,600055,Q2 2021,0.06,382.74,2845,4.41,0.0473,0.0811,0,8976,0.134530756
717,600055,Q1 2021,0.09,429.08,2858,4.35,0.0945,0.1213,0.0132,7036,0.15013296
718,600055,Q4 2020,0.14,480.25,2860,4.26,0.0416,0.0746,0,5423,0.16791958
719,600055,Q3 2020,0.08,459.09,2766,4.12,0.0609,0.0992,0,7309,0.165976139
720,600055,Q2 2020,0.1,504.68,2767,4.04,0.0504,0.0885,0,8579,0.182392483
721,600055,Q1 2020,0.09,527.55,2761,3.99,0.0968,0.139,0,7382,0.191072075
722,600056,Q3 2024,0.08,23789,37878,7.79,0.0229,0.0704,0.023,17427,0.628042663
723,600056,Q2 2024,0.12,23651,37619,7.73,0.0211,0.058,0,15138,0.628698264
724,600056,Q1 2024,0.1,23333,37425,7.83,0.0132,0.133,0.0192,16470,0.623460254
725,600056,Q4 2023,0.3,23522,37410,7.73,0.0183,0.0313,0,16709,0.628762363
726,600056,Q3 2023,0.03,24498,38186,7.48,0.0271,0.105,0,18519,0.641544021
727,600056,Q2 2023,0.18,25818,39457,7.45,0.0289,0.0962,0,19417,0.654332565
728,600056,Q1 2023,0.18,25116,38610,7.41,0.0095,-0.015,0.0089,20523,0.650505051
