,Revenue,Net Income,EPS (Diluted),Dividend Per Share,Total Assets,Total Liabilities,Shareholders' Equity,Book Value Per Share,Market Capitalization,PE Ratio,PS Ratio,PB Ratio,Return on Assets (ROA),Return on Equity (ROE),Earnings Yield,Dividend Yield,Stock Symbol,Date,Stock Price,Symbol
Q4 2023,199436,17297,1441.00,-,303338,106598,196740,16390.54,303600,6.44,0.46,1.54,8.04%,19.10%,15.52%,-,CLH,2023-12-31 00:00:00,23.59,CLH
Q3 2023,144629,8930,744.00,-,323025,131582,191443,15950.14,297600,6.54,0.43,1.55,10.18%,22.08%,15.28%,-,CLH,2023-09-30 00:00:00,22.22,CLH
Q2 2023,157837,10924,909.97,1000.000,313744,131231,182513,15203.71,330000,6.64,0.45,1.81,-,-,15.05%,4.06%,CLH,2023-06-30 00:00:00,24.64,CLH
Q1 2023,157286,9968,831.00,-,322716,109491,213224,17776.15,340800,6.01,0.43,1.60,-,-,16.64%,-,CLH,2023-03-31 00:00:00,23.51,CLH
Q4 2022,225336,15652,1304.00,-,319238,115982,203256,16933.93,350400,6.25,0.43,1.72,-,-,15.99%,-,CLH,2022-12-31 00:00:00,24.17,CLH
Q3 2022,195363,13137,1095.00,-,-,-,-,-,406800,6.53,0.50,-,16.66%,35.75%,15.32%,-,CLH,2022-09-30 00:00:00,26.99,CLH
Q2 2022,216079,17966,1497.00,1200.000,329123,140255,188868,15737.64,390000,6.43,0.50,2.06,8.98%,17.80%,15.54%,14.30%,CLH,2022-06-30 00:00:00,25.87,CLH
Q1 2022,175031,9281,773.00,-,328593,115409,213184,17756.19,478800,8.41,0.63,2.25,22.59%,44.12%,11.89%,-,CLH,2022-03-31 00:00:00,29.56,CLH
Q4 2021,227344,21944,1829.00,2500.000,307524,103621,203903,16995.39,327600,6.01,0.45,1.61,-,-,16.63%,12.36%,CLH,2021-12-31 00:00:00,20.22,CLH
Q3 2021,167309,11420,952.00,-,302864,108904,193960,16168.48,315600,6.05,0.44,1.63,-,-,16.54%,-,CLH,2021-09-30 00:00:00,18.83,CLH
Q2 2021,187335,14296,1430.00,-,-,-,-,-,258000,5.19,0.36,-,-,-,19.25%,-,CLH,2021-06-30 00:00:00,15.4,CLH
Q1 2021,151797,6828,683.00,-,306182,110461,195721,19578.01,260400,5.56,0.37,1.33,20.21%,42.45%,17.98%,-,CLH,2021-03-31 00:00:00,14.53,CLH
Q4 2020,215554,19642,1964.00,-,306213,117319,188893,18887.41,252000,5.50,0.35,1.33,9.25%,20.14%,18.19%,-,CLH,2020-12-31 00:00:00,14.06,CLH
Q3 2020,166785,8904,890.00,-,318710,137459,181251,18116.90,196800,4.35,0.28,1.09,11.85%,25.92%,22.97%,-,CLH,2020-09-30 00:00:00,10.47,CLH
Q2 2020,178853,11437,953.33,-,318453,146106,172347,14366.22,173000,4.22,0.25,1.00,7.19%,13.20%,23.72%,-,CLH,2020-06-30 00:00:00,8.57,CLH
Q1 2020,151722,5864,488.33,-,326832,146217,180614,15041.09,187000,4.91,0.27,1.04,19.40%,45.39%,20.38%,-,CLH,2020-03-31 00:00:00,9.26,CLH
Q2 2024,,,,,,,,,,,,,,,,,CLH,2024-06-30 00:00:00,23.0,CLH
Q4 2019,,,,,,,,,,,,,,,,,CLH,2019-12-31 00:00:00,7.83,CLH
Q3 2024,400946,16832,975.79,-,692320,402087,290233,16825.11,186300,4.90,0.14,0.64,4.58%,8.68%,20.39%,-,X20,2024-09-30 00:00:00,10.14,X20
Q2 2024,249830,5878,341.00,-,461270,190423,270847,15711.80,175950,8.86,0.16,0.65,4.02%,8.87%,11.29%,-,X20,2024-06-30 00:00:00,9.58,X20
Q1 2024,249830,5878,341.00,-,461270,190423,270847,15711.80,177675,11.09,0.18,0.66,5.57%,14.74%,9.01%,-,X20,2024-03-31 00:00:00,9.67,X20
Q4 2023,403912,9397,-,600.000,589925,330834,259092,-,162150,8.14,0.16,0.63,-0.44%,-2.05%,12.28%,6.80%,X20,2023-12-31 00:00:00,8.82,X20
Q3 2023,210864,-1287,-,-,496577,245827,250750,-,165600,-,0.16,0.66,0.87%,3.13%,8.77%,-,X20,2023-09-30 00:00:00,8.52,X20
Q2 2023,142676,2027,-,-,512968,260766,252202,-,186300,7.56,0.17,0.74,-,-,13.22%,-,X20,2023-06-30 00:00:00,9.59,X20
Q1 2023,284612,9779,-,-,472886,206560,266326,-,134550,5.43,0.12,0.51,2.29%,6.28%,18.41%,-,X20,2023-03-31 00:00:00,6.93,X20
Q4 2022,366995,4006,-,-,552438,295891,256547,-,136275,6.16,0.12,0.53,5.38%,14.17%,16.23%,-,X20,2022-12-31 00:00:00,7.01,X20
Q3 2022,301263,8826,-,-,491090,237533,253558,-,143175,8.66,0.15,0.56,0.20%,3.40%,11.55%,-,X20,2022-09-30 00:00:00,7.37,X20
Q2 2022,153444,2154,-,-,537491,292808,244684,-,156975,8.37,0.16,0.64,5.37%,11.11%,11.94%,-,X20,2022-06-30 00:00:00,7.61,X20
Q1 2022,322170,7128,-,-,477160,214796,262364,-,198375,10.80,0.21,0.76,-,-,9.26%,-,X20,2022-03-31 00:00:00,9.62,X20
Q4 2021,205574,-1568,-,-,600770,350008,250761,-,215625,-,0.22,0.86,-,-,8.61%,-,X20,2021-12-31 00:00:00,10.46,X20
Q3 2021,305258,11033,-,-,-,-,-,-,163875,9.42,0.18,-,-,-,10.61%,-,X20,2021-09-30 00:00:00,7.95,X20
Q2 2021,128447,1783,-,-,-,-,-,-,163875,16.20,0.20,-,-,-,6.17%,-,X20,2021-06-30 00:00:00,7.56,X20
Q1 2021,324278,7315,-,-,460432,205776,254656,-,155250,16.38,0.18,0.61,-,-,6.10%,-,X20,2021-03-31 00:00:00,7.17,X20
Q4 2020,155328,-2743,-,-,528488,281147,247341,-,155250,-,0.28,0.63,-,-,1.39%,-,X20,2020-12-31 00:00:00,7.17,X20
Q1 2020,205033,3764,-,-,488585,247794,240792,-,108675,22.15,0.27,0.45,-,-,4.51%,-,X20,2020-03-31 00:00:00,4.95,X20
Q3 2020,,,,,,,,,,,,,,,,,X20,2020-09-30 00:00:00,6.45,X20
Q2 2020,,,,,,,,,,,,,,,,,X20,2020-06-30 00:00:00,5.42,X20
Q4 2019,,,,,,,,,,,,,,,,,X20,2019-12-31 00:00:00,7.38,X20
Q3 2024,428582,16901,1822.87,-,780560,457501,323059,34843.17,195635,5.25,0.16,0.61,9.13%,24.63%,22.61%,-,SED,2024-09-30 00:00:00,21.1,SED
Q2 2024,616853,18702,2016.43,-,889829,583672,306158,33020.30,192853,5.37,0.16,0.63,2.58%,5.62%,22.27%,-,SED,2024-06-30 00:00:00,20.8,SED
Q1 2024,88535,4205,453.52,-,518616,217253,301363,32503.22,182654,5.41,0.17,0.61,3.31%,5.94%,22.32%,-,SED,2024-03-31 00:00:00,18.36,SED
Q4 2023,79152,4429,-277.83,1500.000,533248,236090,297158,32049.71,176164,-,0.17,0.59,6.79%,21.38%,23.39%,8.47%,SED,2023-12-31 00:00:00,17.71,SED
Q3 2023,439601,15606,1683.12,-,809949,510217,299733,32327.33,176164,4.78,0.17,0.59,7.58%,23.38%,24.58%,-,SED,2023-09-30 00:00:00,17.71,SED
Q2 2023,450322,16528,1783.25,-,892642,608515,284127,30644.21,180800,5.09,0.18,0.64,3.29%,6.64%,23.19%,-,SED,2023-06-30 00:00:00,18.18,SED
Q1 2023,72089,4634,499.79,-,574544,293038,281506,30361.55,166892,5.37,0.18,0.59,4.82%,9.43%,22.49%,-,SED,2023-03-31 00:00:00,15.58,SED
Q4 2022,98266,6526,8.75,1500.000,491384,214512,276872,29861.76,165965,5.27,0.18,0.60,6.40%,21.13%,22.84%,9.68%,SED,2022-12-31 00:00:00,15.49,SED
Q3 2022,381020,14246,1536.44,-,694313,417522,276791,29853.01,188218,5.90,0.21,0.68,5.59%,18.43%,20.40%,-,SED,2022-09-30 00:00:00,17.57,SED
Q2 2022,359605,12137,1309.00,-,874283,611738,262546,28316.57,192853,6.01,0.26,0.73,3.10%,7.64%,20.02%,-,SED,2022-06-30 00:00:00,18.0,SED
Q1 2022,68479,5004,539.69,-,637244,372928,264317,28507.59,227159,7.14,0.33,0.86,3.93%,10.81%,16.86%,-,SED,2022-03-31 00:00:00,19.79,SED
Q4 2021,104603,7003,53.89,1500.000,496962,237650,259313,27967.90,211397,6.66,0.31,0.82,6.67%,23.00%,18.10%,8.15%,SED,2021-12-31 00:00:00,18.41,SED
Q3 2021,219320,14467,1560.28,-,749461,490648,258813,27914.02,200271,5.82,0.31,0.77,8.09%,19.33%,17.51%,-,SED,2021-09-30 00:00:00,17.44,SED
Q2 2021,290260,11833,1276.25,-,668118,423772,244347,26353.74,158548,3.93,0.22,0.65,4.30%,8.15%,25.85%,-,SED,2021-06-30 00:00:00,13.81,SED
Q1 2021,71162,4952,534.14,-,453130,207636,245494,26477.48,174310,5.34,0.29,0.71,0.88%,6.30%,22.39%,-,SED,2021-03-31 00:00:00,14.09,SED
Q4 2020,57453,3809,315.73,1400.000,393581,153039,240542,25943.35,154839,4.95,0.26,0.64,14.74%,35.03%,24.33%,11.18%,SED,2020-12-31 00:00:00,12.52,SED
Q3 2020,309648,20397,2040.00,-,474348,231211,243137,26223.26,133514,4.63,0.23,0.55,8.32%,18.12%,26.01%,-,SED,2020-09-30 00:00:00,10.79,SED
Q2 2020,171941,9869,411.29,-,513090,290350,222740,24023.38,127024,9.89,0.29,0.57,3.95%,6.63%,14.75%,-,SED,2020-06-30 00:00:00,10.27,SED
Q1 2020,65093,3596,359.58,-,404788,191917,212871,21287.10,140000,4.91,0.25,0.66,Upgrade,Upgrade,24.98%,-,SED,2020-03-31 00:00:00,10.49,SED
Q4 2019,,,,,,,,,,,,,,,,,SED,2019-12-31 00:00:00,11.92,SED
Q3 2024,281566,-26348,-1053.92,-,747610,260034,487576,19497.25,265000,-,0.23,0.54,0.21%,-7.59%,-28.63%,-,VHL,2024-09-30 00:00:00,10.6,VHL
Q2 2024,290093,-9841,-394.00,-,770759,256835,513924,20551.17,337500,-,0.29,0.66,-1.96%,-11.03%,-16.68%,-,VHL,2024-06-30 00:00:00,13.5,VHL
Q1 2024,241133,-14655,-586.19,-,802564,278798,523765,20944.81,337500,-,0.28,0.64,-4.25%,-18.16%,-17.82%,-,VHL,2024-03-31 00:00:00,13.5,VHL
Q4 2023,326610,-25030,-1013.92,-,837626,298899,538727,21543.29,342500,-,0.28,0.64,-0.00%,-4.78%,-20.29%,-,VHL,2023-12-31 00:00:00,13.7,VHL
Q3 2023,301950,-6773,-270.92,-,904046,340273,563773,22545.11,440000,-,0.33,0.78,-0.87%,-9.47%,-10.19%,-,VHL,2023-09-30 00:00:00,17.6,VHL
Q2 2023,320388,-13676,-547.00,-,919311,348766,570546,22816.03,485000,-,0.35,0.85,-3.53%,-16.10%,-8.80%,-,VHL,2023-06-30 00:00:00,19.4,VHL
Q1 2023,280332,-23999,-960.00,-,932225,348004,584221,23363.05,587500,-,0.39,1.01,2.13%,-0.26%,-5.67%,-,VHL,2023-03-31 00:00:00,23.5,VHL
Q4 2022,436542,-402.88,-18.04,-,1026454,418234,608220,24323.02,562500,-,0.35,0.92,0.01%,-3.02%,0.03%,-,VHL,2022-12-31 00:00:00,22.5,VHL
Q3 2022,355365,-4611,-184.00,-,1115759,506752,609007,24354.46,575000,-,0.35,0.94,0.56%,-2.71%,3.18%,-,VHL,2022-09-30 00:00:00,23.0,VHL
Q2 2022,431029,-4327,-172.02,-,1137131,523848,613283,24525.53,630000,-,0.38,1.03,3.48%,5.78%,5.57%,-,VHL,2022-06-30 00:00:00,25.2,VHL
Q1 2022,400196,9510,379.23,-,1096690,433507,663183,26521.54,642500,12.50,0.38,0.97,5.41%,11.00%,8.29%,-,VHL,2022-03-31 00:00:00,23.9,VHL
Q4 2021,458821,17738,637.30,1750.000,1101909,448236,653673,26141.12,675000,16.00,0.41,1.03,3.92%,7.72%,6.52%,6.97%,VHL,2021-12-31 00:00:00,25.11,VHL
Q3 2021,366905,12160,486.00,-,1216872,580790,636082,25437.46,550000,16.26,0.34,0.86,3.85%,8.53%,7.78%,-,VHL,2021-09-30 00:00:00,20.46,VHL
Q2 2021,445507,13836,553.00,-,1180061,555815,624246,24964.03,627500,13.72,0.36,1.01,1.00%,0.17%,8.71%,-,VHL,2021-06-30 00:00:00,23.34,VHL
Q1 2021,364724,280.25,11.00,-,1216084,542040,674044,26955.96,750000,14.42,0.41,1.11,2.06%,9.91%,8.13%,-,VHL,2021-03-31 00:00:00,25.78,VHL
Q4 2020,463004,16493,301.61,2200.000,1246996,573232,673764,26944.75,675000,9.00,0.36,1.00,6.58%,14.91%,12.44%,9.48%,VHL,2020-12-31 00:00:00,23.2,VHL
Q3 2020,482361,24060,962.00,-,1229936,572519,657418,26290.91,600000,5.93,0.31,0.91,5.84%,12.14%,16.92%,-,VHL,2020-09-30 00:00:00,20.62,VHL
Q2 2020,519199,20122,805.00,-,1274095,640737,633358,25328.51,560000,5.06,0.28,0.88,6.20%,13.57%,19.84%,-,VHL,2020-06-30 00:00:00,19.25,VHL
Q1 2020,433745,23269,930.75,-,1262432,570222,692210,27682.60,507500,4.11,0.26,0.73,Upgrade,Upgrade,24.43%,-,VHL,2020-03-31 00:00:00,15.87,VHL
Q4 2019,,,,,,,,,,,,,,,,,VHL,2019-12-31 00:00:00,24.23,VHL
Q3 2024,304774,1301,298.00,-,344479,184855,159624,22164.57,234058,8.39,0.16,1.47,7.40%,20.44%,11.92%,-,PMS,2024-09-30 00:00:00,32.5,PMS
Q2 2024,343738,8612,1159.00,-,326652,167720,158932,22068.51,217494,6.29,0.14,1.37,5.01%,16.45%,15.90%,-,PMS,2024-06-30 00:00:00,30.2,PMS
Q1 2024,368122,7187,961.00,-,374086,195998,178088,24728.36,223255,7.23,0.15,1.25,8.05%,25.94%,13.83%,-,PMS,2024-03-31 00:00:00,28.49,PMS
Q4 2023,470353,10789,1444.00,3350.000,421433,249947,171486,23811.60,203090,6.97,0.14,1.18,6.60%,20.36%,14.35%,12.93%,PMS,2023-12-31 00:00:00,25.92,PMS
Q3 2023,318321,8001,1041.00,-,306328,145103,161225,22386.83,187246,7.60,0.14,1.16,5.27%,12.11%,13.15%,-,PMS,2023-09-30 00:00:00,23.9,PMS
Q2 2023,329988,4905,614.00,-,294756,141568,153188,21270.89,170682,7.37,0.12,1.11,5.08%,12.92%,13.56%,-,PMS,2023-06-30 00:00:00,21.78,PMS
Q1 2023,301126,5441,710.00,-,303473,132578,170895,23729.57,165641,5.90,0.11,0.97,6.38%,15.39%,16.94%,-,PMS,2023-03-31 00:00:00,19.23,PMS
Q4 2022,425526,6275,825.00,2750.000,333348,167256,166092,23062.64,158439,5.75,0.10,0.95,2.15%,16.44%,17.40%,14.95%,PMS,2022-12-31 00:00:00,18.39,PMS
Q3 2022,373319,6529,861.00,-,305592,145547,160045,22222.99,164200,6.27,0.11,1.03,-,-,15.96%,-,PMS,2022-09-30 00:00:00,19.06,PMS
Q2 2022,427444,9807,1318.00,-,322806,165195,157611,21885.06,169242,7.99,0.14,1.07,-,-,12.51%,-,PMS,2022-06-30 00:00:00,19.64,PMS
Q1 2022,344116,4962,641.00,-,-,-,-,-,187966,8.61,0.18,-,-,-,11.61%,-,PMS,2022-03-31 00:00:00,20.01,PMS
Q4 2021,300575,4909,641.00,2400.000,324736,161258,163478,22699.71,164921,7.20,0.18,1.01,-,-,13.89%,13.67%,PMS,2021-12-31 00:00:00,17.56,PMS
Q3 2021,150919,1497,156.00,-,-,-,-,-,156999,6.69,0.16,-,-,25.58%,14.95%,-,PMS,2021-09-30 00:00:00,16.71,PMS
Q2 2021,257456,10452,1400.00,-,-,-,163458,22696.91,136113,4.84,0.13,0.83,3.66%,15.05%,20.65%,-,PMS,2021-06-30 00:00:00,14.49,PMS
Q1 2021,210157,6054,789.00,-,249889,86431,163458,22696.91,144035,6.19,0.15,0.88,5.30%,14.06%,16.16%,-,PMS,2021-03-31 00:00:00,13.81,PMS
Q4 2020,371991,5476,709.00,2200.000,320398,162059,158339,21986.05,108027,5.14,0.11,0.68,4.60%,16.27%,19.45%,21.23%,PMS,2020-12-31 00:00:00,10.36,PMS
Q3 2020,188972,6123,799.00,-,268143,114825,153317,21288.85,96504,4.90,0.10,0.63,-,-,20.42%,-,PMS,2020-09-30 00:00:00,9.26,PMS
Q2 2020,201461,5623,729.00,-,267532,119741,147791,20521.43,95063,5.47,0.09,0.64,-,-,18.29%,-,PMS,2020-06-30 00:00:00,9.12,PMS
Q1 2020,223951,3792,475.00,-,-,-,-,-,71298,3.83,0.07,-,Upgrade,Upgrade,26.11%,-,PMS,2020-03-31 00:00:00,6.11,PMS
Q4 2019,,,,,,,,,,,,,,,,,PMS,2019-12-31 00:00:00,7.89,PMS
Q3 2024,198005,2032,406.00,-,282292,144286,138006,27601.16,215000,-214.73,0.31,1.56,-0.56%,-6.55%,-0.47%,-,CAN,2024-09-30 00:00:00,43.0,CAN
Q2 2024,164774,-2307,-461.00,-,295519,159790,135728,27145.69,225000,-,0.32,1.66,-,-,0.60%,-,CAN,2024-06-30 00:00:00,45.0,CAN
Q1 2024,164344,-5788,-1158.00,-,364756,218770,145986,29209.46,249500,-,0.35,1.71,3.30%,13.57%,2.71%,-,CAN,2024-03-31 00:00:00,48.64,CAN
Q4 2023,167027,5062,1012.00,-,402850,251076,151773,30343.94,340000,27.91,0.46,2.24,5.16%,12.15%,3.58%,-,CAN,2023-12-31 00:00:00,66.29,CAN
Q3 2023,196701,4390,878.00,-,403163,256451,146712,29342.32,335000,37.22,0.43,2.28,3.91%,8.58%,2.69%,-,CAN,2023-09-30 00:00:00,65.31,CAN
Q2 2023,190248,3108,622.00,-,398235,255800,142435,28487.06,215000,18.06,0.27,1.51,-,-,5.54%,-,CAN,2023-06-30 00:00:00,41.92,CAN
Q1 2023,187607,-377.38,-75.00,-,445059,297732,147327,29465.38,187000,-,0.23,1.27,-,-,4.83%,-,CAN,2023-03-31 00:00:00,35.09,CAN
Q4 2022,209440,1879,376.00,-,-,-,-,-,243500,15.20,0.30,-,6.05%,20.53%,6.58%,-,CAN,2022-12-31 00:00:00,45.69,CAN
Q3 2022,214920,7297,1459.00,-,494625,348800,145826,29165.12,267500,8.09,0.31,1.83,2.23%,0.65%,12.36%,-,CAN,2022-09-30 00:00:00,50.2,CAN
Q2 2022,208478,237.09,47.40,-,447401,308873,138528,27705.64,329000,10.33,0.38,2.37,-,-,9.68%,-,CAN,2022-06-30 00:00:00,61.74,CAN
Q1 2022,173241,6604,1321.00,-,395392,241000,154391,30878.22,248000,8.33,0.30,1.61,-,-,12.00%,-,CAN,2022-03-31 00:00:00,44.85,CAN
Q3 2021,258962,18917,3783.00,-,-,-,-,-,167500,6.39,0.20,-,5.12%,19.46%,15.64%,-,CAN,2021-09-30 00:00:00,30.29,CAN
Q2 2021,215566,6091,1217.00,-,364129,241524,122605,24520.95,175000,16.20,0.23,1.43,-0.73%,-5.76%,6.17%,-,CAN,2021-06-30 00:00:00,30.04,CAN
Q1 2021,167582,-1854,-371.00,-,356992,229228,127764,25552.85,135000,-,0.19,1.06,2.51%,9.45%,9.62%,-,CAN,2021-03-31 00:00:00,23.18,CAN
Q4 2020,198343,3051,609.95,1800.000,397409,267790,129619,25923.72,125000,6.90,0.17,0.96,3.99%,11.02%,14.49%,8.39%,CAN,2020-12-31 00:00:00,21.46,CAN
Q3 2020,187880,3515,703.00,-,383729,255136,128593,25718.69,153000,8.42,0.22,1.19,10.11%,26.43%,11.88%,-,CAN,2020-09-30 00:00:00,26.27,CAN
Q2 2020,174595,8269,1653.94,-,289483,162904,126578,25315.67,120000,5.11,0.18,0.95,4.83%,10.78%,19.56%,-,CAN,2020-06-30 00:00:00,19.83,CAN
Q1 2020,173526,3281,656.14,-,296381,172646,123735,24731.28,119000,7.55,0.19,0.96,4.91%,10.70%,13.24%,-,CAN,2020-03-31 00:00:00,19.66,CAN
Q4 2021,,,,,,,,,,,,,,,,,CAN,2021-12-31 00:00:00,51.54,CAN
Q4 2019,,,,,,,,,,,,,,,,,CAN,2019-12-31 00:00:00,18.09,CAN
Q3 2024,488861,5693,219.00,-,1531781,1055899,475881,18303.24,197599,8.78,0.09,0.42,0.66%,5.74%,11.39%,-,SD5,2024-09-30 00:00:00,7.6,SD5
Q2 2024,777162,6852,264.00,-,1728706,1258518,470188,18084.26,200199,8.76,0.08,0.43,0.55%,5.45%,11.42%,-,SD5,2024-06-30 00:00:00,7.7,SD5
Q1 2024,554097,6549,252.00,-,1655776,1171389,484388,18630.40,200199,9.05,0.09,0.41,-0.56%,2.86%,11.05%,-,SD5,2024-03-31 00:00:00,7.7,SD5
Q4 2023,421607,3404,130.99,600.000,1495148,1017310,477838,18378.50,192399,9.14,0.09,0.40,0.88%,5.13%,10.94%,8.75%,SD5,2023-12-31 00:00:00,6.86,SD5
Q3 2023,716603,6051,233.00,-,1577197,1102762,474434,18247.57,192399,11.95,0.08,0.41,-,-,8.37%,-,SD5,2023-09-30 00:00:00,6.86,SD5
Q2 2023,599936,6114,235.00,-,1815810,1347427,468383,18001.51,187199,11.71,0.09,0.40,-,-,8.54%,-,SD5,2023-06-30 00:00:00,6.67,SD5
Q1 2023,524000,5482,211.00,-,-,-,474225,18247.05,171599,9.48,0.08,0.36,0.34%,-1.30%,10.55%,-,SD5,2023-03-31 00:00:00,6.12,SD5
Q4 2022,534894,-1546,-59.61,-,1762536,1288310,474225,18283.59,189799,-,0.10,0.40,3.41%,5.02%,10.09%,-,SD5,2022-12-31 00:00:00,6.15,SD5
Q3 2022,508672,5934,228.00,-,1912352,1436581,475771,18281.13,241799,11.57,0.13,0.51,-,6.95%,8.64%,-,SD5,2022-09-30 00:00:00,7.84,SD5
Q2 2022,504316,8241,317.00,-,1694754,1224917,469837,18073.22,233999,14.35,0.12,0.50,-,5.46%,6.97%,-,SD5,2022-06-30 00:00:00,7.59,SD5
Q1 2022,378606,6525,251.00,-,-,-,478352,19367.61,335398,21.50,0.17,0.70,-,-,4.65%,-,SD5,2022-03-31 00:00:00,10.87,SD5
Q4 2021,465318,197.59,8.00,-,1475514,997162,478352,19367.61,319798,16.75,0.15,0.67,-,-,5.97%,-,SD5,2021-12-31 00:00:00,10.37,SD5
Q3 2021,569358,1343,52.00,-,-,-,-,-,301598,10.78,0.15,-,-,-,9.28%,-,SD5,2021-09-30 00:00:00,9.06,SD5
Q2 2021,524454,7534,290.00,-,-,-,-,-,246999,6.88,0.13,-,-,8.24%,14.53%,-,SD5,2021-06-30 00:00:00,7.42,SD5
Q1 2021,556637,10012,385.00,-,-,-,485817,18661.91,228799,6.60,0.12,0.47,1.09%,7.55%,15.14%,-,SD5,2021-03-31 00:00:00,6.87,SD5
Q4 2020,312203,9085,349.00,-,1491952,1006135,485817,18661.91,218399,7.29,0.12,0.45,2.53%,7.84%,13.73%,-,SD5,2020-12-31 00:00:00,6.56,SD5
Q3 2020,469823,9252,356.00,-,1562826,1086094,476732,18344.29,161199,6.10,0.09,0.34,-,5.33%,16.40%,-,SD5,2020-09-30 00:00:00,4.84,SD5
Q2 2020,557685,6292,242.00,-,1619691,1152211,467480,17980.82,119599,5.74,0.07,0.26,-,4.49%,17.42%,-,SD5,2020-06-30 00:00:00,3.23,SD5
Q1 2020,472872,5347,205.50,-,-,-,476756,18336.87,119599,6.01,0.08,0.25,Upgrade,Upgrade,16.64%,-,SD5,2020-03-31 00:00:00,2.71,SD5
Q4 2019,,,,,,,,,,,,,,,,,SD5,2019-12-31 00:00:00,3.07,SD5
Q4 2023,3880444,11623,1485.00,-,6417588,6192709,224878,28735.04,241038,9.51,0.02,1.07,0.12%,10.89%,10.51%,-,VGP,2023-12-31 00:00:00,30.15,VGP
Q3 2023,3359291,6031,771.15,-,6417588,6192709,224878,28735.04,262168,10.07,0.02,1.17,0.15%,13.63%,9.93%,-,VGP,2023-09-30 00:00:00,32.11,VGP
Q2 2023,2777755,7313,934.00,-,5857658,5639365,218293,27893.64,233212,11.39,0.02,1.07,0.27%,0.70%,8.78%,-,VGP,2023-06-30 00:00:00,28.57,VGP
Q1 2023,3007892,367.85,47.00,-,6099923,5888943,210980,26959.17,215213,10.44,0.02,1.02,0.27%,23.78%,9.58%,-,VGP,2023-03-31 00:00:00,25.69,VGP
Q4 2022,4593187,12317,1574.82,600.000,6668580,6457967,210613,26912.17,215213,10.46,0.02,1.02,0.58%,0.94%,9.56%,2.34%,VGP,2022-12-31 00:00:00,25.69,VGP
Q3 2022,3293956,477.6,60.00,-,5998037,5794264,203773,26038.25,215213,14.41,0.02,1.06,0.22%,14.94%,6.94%,-,VGP,2022-09-30 00:00:00,25.69,VGP
Q2 2022,2497352,7455,953.00,-,5217844,5014549,203296,25977.22,195648,13.34,0.02,0.96,0.87%,0.68%,7.50%,-,VGP,2022-06-30 00:00:00,23.35,VGP
Q1 2022,2541141,334.28,43.00,-,4981936,4786096,195841,25191.60,219126,12.84,0.02,1.12,-,-,7.79%,-,VGP,2022-03-31 00:00:00,26.16,VGP
Q4 2021,2106020,6663,851.00,700.000,4400034,4204527,195506,24981.91,225387,13.29,0.02,1.15,-,-,7.53%,2.60%,VGP,2021-12-31 00:00:00,26.9,VGP
Q3 2021,2145514,218.85,28.00,-,-,-,-,-,211300,8.46,0.02,-,1.45%,21.43%,11.83%,-,VGP,2021-09-30 00:00:00,25.22,VGP
Q2 2021,4368526,9844,1258.00,-,5366483,5177858,188624,24106.10,377992,15.05,0.04,2.00,-,-,6.64%,-,VGP,2021-06-30 00:00:00,45.12,VGP
Q1 2021,1699484,239.48,31.00,-,3890380,3711599,178781,23142.73,211300,13.70,0.03,1.18,0.99%,34.34%,7.30%,-,VGP,2021-03-31 00:00:00,25.22,VGP
Q4 2020,2237670,14686,1877.00,-,3668124,3489583,178541,22818.64,179996,11.66,0.02,1.01,1.70%,0.83%,8.58%,-,VGP,2020-12-31 00:00:00,21.49,VGP
Q3 2020,2030605,341.12,44.00,-,3418081,3254476,163605,20905.58,157301,116.63,0.01,0.96,0.52%,0.38%,0.86%,-,VGP,2020-09-30 00:00:00,18.78,VGP
Q2 2020,1731800,157.23,20.00,-,3604256,3440992,163264,20861.99,82955,69.18,0.01,0.51,-,-,1.45%,-,VGP,2020-06-30 00:00:00,9.25,VGP
Q1 2020,3238413,253.92,32.00,-,4316790,4145858,170933,21541.61,113476,97.21,0.01,0.66,0.67%,1.41%,1.03%,-,VGP,2020-03-31 00:00:00,12.65,VGP
Q3 2024,,,,,,,,,,,,,,,,,VGP,2024-09-30 00:00:00,29.7,VGP
Q2 2024,,,,,,,,,,,,,,,,,VGP,2024-06-30 00:00:00,29.66,VGP
Q1 2024,,,,,,,,,,,,,,,,,VGP,2024-03-31 00:00:00,25.45,VGP
Q4 2019,,,,,,,,,,,,,,,,,VGP,2019-12-31 00:00:00,19.98,VGP
Q3 2024,-1660,-1206,-41.84,-,368262,4497,363765,11023.19,267300,-,10.99,0.73,-,3.48%,4.15%,-,HBS,2024-09-30 00:00:00,8.1,HBS
Q2 2024,8380,3400,76.00,-,430990,69913,361076,10941.72,303600,18.04,8.45,0.84,-,3.82%,5.54%,-,HBS,2024-06-30 00:00:00,7.76,HBS
Q1 2024,8774,4014,108.00,-,-,-,420632,12746.42,280500,15.69,9.10,0.67,4.62%,4.66%,6.37%,-,HBS,2024-03-31 00:00:00,7.17,HBS
Q4 2023,8824,4876,148.00,2000.000,424389,3757,420632,12746.42,267300,14.48,10.61,0.64,4.36%,4.39%,6.91%,29.26%,HBS,2023-12-31 00:00:00,6.83,HBS
Q3 2023,9964,4543,138.00,-,419110,3355,415756,12598.67,290400,17.84,11.11,0.70,4.32%,4.35%,5.61%,-,HBS,2023-09-30 00:00:00,7.43,HBS
